Ligand ID,Ligand,Target,Target ID,Target Gene Symbol,Target UniProt ID,Target Ensembl Gene ID,Target Species,Approved,Type,Action,Action comment,Primary Target,PubMed ID
8656,"SQ-24,798",Carboxypeptidase B2 (plasma),1594.0,CPB2,Q96IY4,ENSG00000080618,Human,False,Inhibitor,Inhibition,,False,17990866
8657,"UK-396,082",Carboxypeptidase B2 (plasma),1594.0,CPB2,Q96IY4,ENSG00000080618,Human,False,Inhibitor,Inhibition,,True,17990866
8675,compound 3 [PMID: 14640538],Carboxypeptidase M,1596.0,CPM,P14384,ENSG00000135678,Human,False,Inhibitor,Inhibition,,False,14640538
8675,compound 3 [PMID: 14640538],"Carboxypeptidase N, polypeptide 1",1597.0,CPN1,P15169,ENSG00000120054,Human,False,Inhibitor,Inhibition,,False,14640538
8656,"SQ-24,798","Carboxypeptidase N, polypeptide 1",1597.0,CPN1,P15169,ENSG00000120054,Human,False,Inhibitor,Inhibition,,False,17990866
9089,etomoxir,carnitine palmitoyltransferase 1A,3249.0,Cpt1a,P97780,ENSRNOG00000014254,Rat,False,Inhibitor,Inhibition,,False,21504156
12976,teglicar,carnitine palmitoyltransferase 1A,3249.0,Cpt1a,P97780,ENSRNOG00000014254,Rat,False,Inhibitor,Inhibition,,False,
12976,teglicar,carnitine palmitoyltransferase 1B,3250.0,Cpt1b,CPT1B_RAT,ENSRNOG00000010438,Rat,False,Inhibitor,Inhibition,,False,
12977,compound 16 [PMID: 17585909],carnitine palmitoyltransferase 2,3252.0,Cpt2,P18886,ENSRNOG00000012443,Rat,False,Inhibitor,Inhibition,,False,17585909
12976,teglicar,carnitine palmitoyltransferase 2,3252.0,Cpt2,P18886,ENSRNOG00000012443,Rat,False,Inhibitor,Inhibition,,False,16615913
8154,compound 14 [PMID: 24900428],casein kinase 1 alpha 1,1995.0,CSNK1A1,P48729,ENSG00000113712,Human,False,Inhibitor,Inhibition,,False,24900428
5940,D4476,casein kinase 1 alpha 1,1995.0,CSNK1A1,P48729,ENSG00000113712,Human,False,Inhibitor,Inhibition,,True,22944772
5985,IC261,casein kinase 1 alpha 1,1995.0,CSNK1A1,P48729,ENSG00000113712,Human,False,Inhibitor,Inhibition,,False,10749871
14363,relzasertideg,casein kinase 1 alpha 1,1995.0,CSNK1A1,P48729,ENSG00000113712,Human,False,Inhibitor,Inhibition,CELMoD degrader; DC<sub>50</sub> &lt; 0.10 pM,False,
14162,ABT-002,casein kinase 1 alpha 1,1995.0,CSNK1A1,P48729,ENSG00000113712,Human,False,,Binding,Degrader: DC<sub>50</sub> >1000 nM),False,40813917
10357,CDK inhibitor 4.35,casein kinase 1 delta,1997.0,CSNK1D,P48730,ENSG00000141551,Human,False,Inhibitor,Inhibition,,False,30943029
8154,compound 14 [PMID: 24900428],casein kinase 1 delta,1997.0,CSNK1D,P48730,ENSG00000141551,Human,False,Inhibitor,Inhibition,,False,24900428
5940,D4476,casein kinase 1 delta,1997.0,CSNK1D,P48730,ENSG00000141551,Human,False,Inhibitor,Inhibition,,True,17850214
5985,IC261,casein kinase 1 delta,1997.0,CSNK1D,P48730,ENSG00000141551,Human,False,Inhibitor,Inhibition,,True,10749871
13345,JNJ-6204,casein kinase 1 delta,1997.0,CSNK1D,P48730,ENSG00000141551,Human,False,Inhibitor,Inhibition,,False,38628796
8050,PF-4800567,casein kinase 1 delta,1997.0,CSNK1D,P48730,ENSG00000141551,Human,False,Inhibitor,Inhibition,,False,19458106
9371,PF-670462,casein kinase 1 delta,1997.0,CSNK1D,P48730,ENSG00000141551,Human,False,Inhibitor,Inhibition,,False,17502429
5985,IC261,casein kinase 1 epsilon,1998.0,CSNK1E,P49674,ENSG00000213923,Human,False,Inhibitor,Inhibition,,True,10749871
8050,PF-4800567,casein kinase 1 epsilon,1998.0,CSNK1E,P49674,ENSG00000213923,Human,False,Inhibitor,Inhibition,,True,19458106
9371,PF-670462,casein kinase 1 epsilon,1998.0,CSNK1E,P49674,ENSG00000213923,Human,False,Inhibitor,Inhibition,,False,17502429
12692,SR-4133,casein kinase 1 epsilon,1998.0,CSNK1E,P49674,ENSG00000213923,Human,False,Inhibitor,Inhibition,,True,37204207
8916,umbralisib,casein kinase 1 epsilon,1998.0,CSNK1E,P49674,ENSG00000213923,Human,True,Inhibitor,Inhibition,,False,27784673
8163,compound 33 [PMID: 19364658],casein kinase 1 gamma 1,1999.0,CSNK1G1,Q9HCP0,ENSG00000169118,Human,False,Inhibitor,Inhibition,,False,19364658
14339,SGC-CK1&gamma;-1,casein kinase 1 gamma 1,1999.0,CSNK1G1,Q9HCP0,ENSG00000169118,Human,False,Inhibitor,Inhibition,,False,41587072
14339,SGC-CK1&gamma;-1,casein kinase 1 gamma 1,1999.0,CSNK1G1,Q9HCP0,ENSG00000169118,Human,False,Inhibitor,Inhibition,,False,41587072
9923,voruciclib,casein kinase 1 gamma 1,1999.0,CSNK1G1,Q9HCP0,ENSG00000169118,Human,False,Inhibitor,Inhibition,,False,26606677
8154,compound 14 [PMID: 24900428],casein kinase 1 gamma 2,2000.0,CSNK1G2,P78368,ENSG00000133275,Human,False,Inhibitor,Inhibition,,True,24900428
14339,SGC-CK1&gamma;-1,casein kinase 1 gamma 2,2000.0,CSNK1G2,P78368,ENSG00000133275,Human,False,Inhibitor,Inhibition,,False,41587072
14339,SGC-CK1&gamma;-1,casein kinase 1 gamma 2,2000.0,CSNK1G2,P78368,ENSG00000133275,Human,False,Inhibitor,Inhibition,,False,41587072
8214,compound 14k [PMID: 21982499],casein kinase 1 gamma 3,2001.0,CSNK1G3,Q9Y6M4,ENSG00000151292,Human,False,Inhibitor,Inhibition,,False,21982499
14339,SGC-CK1&gamma;-1,casein kinase 1 gamma 3,2001.0,CSNK1G3,Q9Y6M4,ENSG00000151292,Human,False,Inhibitor,Inhibition,,False,41587072
14339,SGC-CK1&gamma;-1,casein kinase 1 gamma 3,2001.0,CSNK1G3,Q9Y6M4,ENSG00000151292,Human,False,Inhibitor,Inhibition,,False,41587072
5941,casein kinase II inhibitor III,Casein kinase 2,1548.0,,,,Human,False,Inhibitor,Inhibition,,True,17133643
8115,compound 2 [PMID: 22560567],Casein kinase 2,1548.0,,,,Human,False,Inhibitor,Inhibition,,False,22560567|21295469
8171,compound 5b [PMID: 24900464],Casein kinase 2,1548.0,,,,Human,False,Inhibitor,Inhibition,,True,24900464
9373,CX-5011,Casein kinase 2,1548.0,,,,Human,False,Inhibitor,Inhibition,,True,21870818
9373,CX-5011,Casein kinase 2,1548.0,,,,Rat,False,Inhibitor,Inhibition,,False,21870818
9374,CX-5279,Casein kinase 2,1548.0,,,,Rat,False,Inhibitor,Inhibition,,False,21870818
9374,CX-5279,Casein kinase 2,1548.0,,,,Human,False,Inhibitor,Inhibition,,True,21870818
9323,DMAT,Casein kinase 2,1548.0,,,,Rat,False,Inhibitor,Inhibition,,True,
5178,DRB,Casein kinase 2,1548.0,,,,Human,False,Inhibitor,Inhibition,,False,3456346
9372,TBBt,Casein kinase 2,1548.0,,,,Rat,False,Inhibitor,Inhibition,,False,12816539
8113,XL413,Casein kinase 2,1548.0,,,,Human,False,Inhibitor,Inhibition,,False,22560567
13949,KDX1381,"casein kinase 2, alpha 1 polypeptide subunit",1549.0,CSNK2A1,P68400,ENSG00000101266,Human,False,Inhibitor,Binding,,False,40493957
8128,compound 1a [PMID: 24900749],"casein kinase 2, alpha 1 polypeptide subunit",1549.0,CSNK2A1,P68400,ENSG00000101266,Human,False,Inhibitor,Inhibition,,True,24900749
8140,compound 2c [PMID: 22115617],"casein kinase 2, alpha 1 polypeptide subunit",1549.0,CSNK2A1,P68400,ENSG00000101266,Human,False,Inhibitor,Inhibition,,False,22115617
13949,KDX1381,"casein kinase 2, alpha 1 polypeptide subunit",1549.0,CSNK2A1,P68400,ENSG00000101266,Human,False,Inhibitor,Inhibition,,False,40493957
8126,silmitasertib,"casein kinase 2, alpha 1 polypeptide subunit",1549.0,CSNK2A1,P68400,ENSG00000101266,Human,False,Inhibitor,Inhibition,,True,21174434
8140,compound 2c [PMID: 22115617],"casein kinase 2, alpha prime polypeptide subunit",1550.0,CSNK2A2,P19784,ENSG00000070770,Human,False,Inhibitor,Inhibition,,True,22115617
8126,silmitasertib,"casein kinase 2, alpha prime polypeptide subunit",1550.0,CSNK2A2,P19784,ENSG00000070770,Human,False,Inhibitor,Inhibition,,True,21174434
13172,compound 16z [PMID: 35609303],caseinolytic mitochondrial matrix peptidase proteolytic subunit,3273.0,CLPP,Q16740,ENSG00000125656,Human,False,Activator,Activation,,False,35609303
9978,dordaviprone,caseinolytic mitochondrial matrix peptidase proteolytic subunit,3273.0,CLPP,Q16740,ENSG00000125656,Human,True,Allosteric modulator,Activation,,False,33142238
437,AS101,Caspase 1,1617.0,CASP1,P29466,ENSG00000137752,Human,False,Inhibitor,Inhibition,,False,17572009
8654,M826,Caspase 1,1617.0,CASP1,P29466,ENSG00000137752,Human,False,Inhibitor,Inhibition,,False,15686936
6467,pralnacasan,Caspase 1,1617.0,CASP1,P29466,ENSG00000137752,Human,False,Inhibitor,Inhibition,,True,16375749
9901,uracil 20,Caspase 1,1617.0,CASP1,P29466,ENSG00000137752,Human,False,Inhibitor,Inhibition,,True,29648825
9034,VRT-043198,Caspase 1,1617.0,CASP1,P29466,ENSG00000137752,Human,False,Inhibitor,Inhibition,Derived from pro-drug belnacasan,True,17289835
5302,Z-YVAD-FMK,Caspase 1,1617.0,CASP1,P29466,ENSG00000137752,Human,False,Inhibitor,Inhibition,,False,12097652
8674,grassystatin A,Caspase 14,1627.0,CASP14,P31944,ENSG00000105141,Human,False,Inhibitor,Inhibition,,False,19715320
8628,compound 4 [PMID: 12408711],Caspase 2,1618.0,CASP2,P42575,ENSG00000106144,Human,False,Inhibitor,Inhibition,,False,12408711
5299,Z-VDVAD-FMK,Caspase 2,1618.0,CASP2,P42575,ENSG00000106144,Human,False,Inhibitor,Inhibition,,False,10912804
5238,PAC1,Caspase 3,1619.0,CASP3,P42574,ENSG00000164305,Human,False,Activator,Activation,,False,16936720
5242,PETCM,Caspase 3,1619.0,CASP3,P42574,ENSG00000164305,Human,False,Activator,Activation,,False,12522243
6527,Ac-DEVD-CHO,Caspase 3,1619.0,CASP3,P42574,ENSG00000164305,Human,False,Inhibitor,Inhibition,,False,20541849
5143,AZ10417808,Caspase 3,1619.0,CASP3,P42574,ENSG00000164305,Human,False,Inhibitor,Inhibition,,False,12490620
8628,compound 4 [PMID: 12408711],Caspase 3,1619.0,CASP3,P42574,ENSG00000164305,Human,False,Inhibitor,Inhibition,,True,12408711
8654,M826,Caspase 3,1619.0,CASP3,P42574,ENSG00000164305,Human,False,Inhibitor,Inhibition,,True,15686936
5294,Z-DEVD-FMK,Caspase 3,1619.0,CASP3,P42574,ENSG00000164305,Human,False,Inhibitor,Inhibition,,False,9774422
5295,Z-DQMD-FMK,Caspase 3,1619.0,CASP3,P42574,ENSG00000164305,Human,False,Inhibitor,Inhibition,,False,11301346
8635,casp 4 inhib,Caspase 4,1620.0,CASP4,P49662,ENSG00000196954,Human,False,Inhibitor,Inhibition,,False,11384246
8654,M826,Caspase 4,1620.0,CASP4,P49662,ENSG00000196954,Human,False,Inhibitor,Inhibition,,False,15686936
9034,VRT-043198,Caspase 4,1620.0,CASP4,P49662,ENSG00000196954,Human,False,Inhibitor,Inhibition,,False,17289835
8654,M826,Caspase 5,1621.0,CASP5,P51878,ENSG00000137757,Human,False,Inhibitor,Inhibition,,False,15686936
9901,uracil 20,Caspase 5,1621.0,CASP5,P51878,ENSG00000137757,Human,False,Inhibitor,Inhibition,,False,29648825
5301,Z-WEHD-FMK,Caspase 5,1621.0,CASP5,P51878,ENSG00000137757,Human,False,Inhibitor,Inhibition,,False,12903195
8566,Ac-VEID-CHO,Caspase 6,1622.0,CASP6,P55212,ENSG00000138794,Human,False,Inhibitor,Inhibition,,True,19326941
5300,Z-VEID-FMK,Caspase 6,1622.0,CASP6,P55212,ENSG00000138794,Human,False,Inhibitor,Inhibition,,False,11953316
8628,compound 4 [PMID: 12408711],Caspase 7,1623.0,CASP7,P55210,ENSG00000165806,Human,False,Inhibitor,Inhibition,,False,12408711
6515,isatin sulfonamide 34 [PMID: 11384246],Caspase 7,1623.0,CASP7,P55210,ENSG00000165806,Human,False,Inhibitor,Inhibition,,False,11384246
8654,M826,Caspase 7,1623.0,CASP7,P55210,ENSG00000165806,Human,False,Inhibitor,Inhibition,,False,15686936
8628,compound 4 [PMID: 12408711],Caspase 8,1624.0,CASP8,Q14790,ENSG00000064012,Human,False,Inhibitor,Inhibition,,False,12408711
6508,emricasan,Caspase 8,1624.0,CASP8,Q14790,ENSG00000064012,Human,False,Inhibitor,Inhibition,,False,16250635
5296,Z-IETD-FMK,Caspase 8,1624.0,CASP8,Q14790,ENSG00000064012,Human,False,Inhibitor,Inhibition,,False,10048577
6515,isatin sulfonamide 34 [PMID: 11384246],Caspase 9,1625.0,CASP9,P55211,ENSG00000132906,Human,False,Inhibitor,Inhibition,,False,11384246
5298,Z-LEHD-FMK,Caspase 9,1625.0,CASP9,P55211,ENSG00000132906,Human,False,Inhibitor,Inhibition,,False,10807653
14380,gosicalcetide,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Agonist,Agonist,,False,
707,Ca<sup>2+</sup>,CaS receptor,54.0,Casr,P48442,ENSRNOG00000002265,Rat,False,Agonist,Full agonist,,False,7816802
707,Ca<sup>2+</sup>,CaS receptor,54.0,Casr,Q9QY96,ENSMUSG00000051980,Mouse,False,Agonist,Full agonist,,False,16199532
707,Ca<sup>2+</sup>,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Agonist,Full agonist,,False,7531693
709,neomycin,CaS receptor,54.0,Casr,P48442,ENSRNOG00000002265,Rat,True,Agonist,Full agonist,,False,7816802
710,spermine,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Agonist,Full agonist,,False,9357776
708,Mg<sup>2+</sup>,CaS receptor,54.0,Casr,P48442,ENSRNOG00000002265,Rat,False,Agonist,Partial agonist,,False,7816802|2655774
9475,ATF936,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,20158186
10696,AXT914,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,21526895
714,calhex 231,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,14506236
10589,compound 18c [PMID:19143533],CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,19143533
9474,encaleret,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,24900301
14010,nanobody NB32,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,38154264
716,NPS 2143,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,22210744|27002221|23372019
716,NPS 2143,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,15686947|11561095
10590,(R)-2h [PMID:19625189],CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,19625189
9473,ronacaleret,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,19442519
9476,SB-423562,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Negative,,False,19786130
3947,AC265347,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Positive,,False,21239511
3947,AC265347,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Positive,,False,25220431|27002221
719,calindol,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Positive,,False,15149704|14976203
719,calindol,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Positive,,False,25220431
3308,cinacalcet,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,True,Allosteric modulator,Positive,,True,14593085
3308,cinacalcet,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,True,Allosteric modulator,Positive,,True,22210744|25220431|27002221|23372019
8375,etelcalcetide,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,True,Allosteric modulator,Positive,,False,23674604
9042,evocalcet,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,True,Allosteric modulator,Positive,,True,29724589
717,L-tryptophan,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Positive,,False,10781086|15234970
14009,nanobody Nb4,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Positive,,False,39522703
718,tecalcet,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Positive,,False,9520489
718,tecalcet,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Allosteric modulator,Positive,,False,22210744|25220431
12235,upacicalcet,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,True,Allosteric modulator,Positive,,False,36122913
711,1-arylmethylpyrrolidin-2-yl ethanol amine,CaS receptor,54.0,Casr,P48442,ENSRNOG00000002265,Rat,False,Antagonist,Antagonist,,False,16216508
713,2-methyl-3-phenethyl-3H-pyrimidin-4-one,CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Antagonist,Antagonist,,False,15863312
715,compound 17 [PMID: 15300839],CaS receptor,54.0,Casr,P48442,ENSRNOG00000002265,Rat,False,Antagonist,Antagonist,,False,15300839
712,compound (S)-3h [PMID: 15686947],CaS receptor,54.0,CASR,P41180,ENSG00000036828,Human,False,Antagonist,Antagonist,,False,15686947
2511,BAYK 8644,Ca<sub>v</sub>1.1,528.0,Cacna1s,Q02789,ENSMUSG00000026407,Mouse,False,Activator,,,False,2155469|2451745
2518,FPL64176,Ca<sub>v</sub>1.1,528.0,CACNA1S,Q13698,ENSG00000081248,Human,False,Activator,,,False,
4065,(-)-(S)-BayK8644,Ca<sub>v</sub>1.1,528.0,CACNA1S,Q13698,ENSG00000081248,Human,False,Activator,,,False,
4318,SZ(+)-(<i>S</i>)-202-791,Ca<sub>v</sub>1.1,528.0,CACNA1S,Q13698,ENSG00000081248,Human,False,Activator,,,False,
2440,Cd<sup>2+</sup>,Ca<sub>v</sub>1.1,528.0,Cacna1s,Q02485,ENSRNOG00000046231,Rat,False,Channel blocker,Antagonist,,False,2458429
2298,diltiazem,Ca<sub>v</sub>1.1,528.0,,,,Rabbit,True,Channel blocker,Antagonist,,True,2418195
2406,verapamil,Ca<sub>v</sub>1.1,528.0,,,,Rabbit,True,Channel blocker,Antagonist,,True,2418195
2513,(+)-isradipine,Ca<sub>v</sub>1.1,528.0,Cacna1s,Q02485,ENSRNOG00000046231,Rat,False,Gating inhibitor,Antagonist,,False,2458429
2514,nifedipine,Ca<sub>v</sub>1.1,528.0,Cacna1s,Q02485,ENSRNOG00000046231,Rat,True,Gating inhibitor,Antagonist,,False,2451745
2523,nimodipine,Ca<sub>v</sub>1.1,528.0,CACNA1S,Q13698,ENSG00000081248,Human,True,Gating inhibitor,Antagonist,,False,
2334,nitrendipine,Ca<sub>v</sub>1.1,528.0,Cacna1s,Q02485,ENSRNOG00000046231,Rat,True,Gating inhibitor,Antagonist,,False,2458429
2515,[<sup>3</sup>H](-)devapamil,Ca<sub>v</sub>1.1,528.0,,,,Rabbit,False,Gating inhibitor,Antagonist,,False,9103495|6092142
2512,[<sup>3</sup>H](+)-<i>cis</i>-diltiazem,Ca<sub>v</sub>1.1,528.0,,,,Rabbit,False,Gating inhibitor,Antagonist,,False,8395510|9103495
2733,[<sup>3</sup>H](+)-isradipine,Ca<sub>v</sub>1.1,528.0,Cacna1s,Q02485,ENSRNOG00000046231,Rat,False,Gating inhibitor,Antagonist,,False,7476334
2733,[<sup>3</sup>H](+)-isradipine,Ca<sub>v</sub>1.1,528.0,CACNA1S,Q13698,ENSG00000081248,Human,False,Gating inhibitor,Antagonist,,False,2411596
2511,BAYK 8644,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,False,Activator,,,False,7514140
2518,FPL64176,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,False,Activator,,,False,12842134|22353878
4065,(-)-(S)-BayK8644,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,False,Activator,,,False,
4318,SZ(+)-(<i>S</i>)-202-791,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,False,Activator,,,False,
10159,benidipine,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,True,Channel blocker,Antagonist,,False,22761000
4149,calciseptine,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,False,Channel blocker,Antagonist,,False,7474554|1848702|38167790
2298,diltiazem,Ca<sub>v</sub>1.2,529.0,,,,Ferret,True,Channel blocker,Antagonist,,False,6694106
2519,(-)-(<i>R</i>)-efonidipine,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,False,Channel blocker,Antagonist,,False,15545287
2522,mibefradil,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,True,Channel blocker,Antagonist,,False,10991994
2525,Pb<sup>2+</sup>,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,False,Channel blocker,Antagonist,,False,12435810
2406,verapamil,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,True,Channel blocker,Antagonist,,True,8913371
2440,Cd<sup>2+</sup>,Ca<sub>v</sub>1.2,529.0,,,,Rabbit,False,Channel blocker,,,False,9176282
2517,(-)-devapamil,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,False,Gating inhibitor,Antagonist,,False,8913371|7673189
4488,isradipine,Ca<sub>v</sub>1.2,529.0,Cacna1c,Q01815,ENSMUSG00000051331,Mouse,True,Gating inhibitor,Antagonist,,False,15146240
4488,isradipine,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,True,Gating inhibitor,Antagonist,arterial smooth muscle-like activity,False,28592699
4488,isradipine,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,True,Gating inhibitor,Antagonist,dopamine neuron neuron-like activity,False,28592699
2514,nifedipine,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,True,Gating inhibitor,Antagonist,100-fold difference for nifedipine on rat smooth (pIC50 8.5) versus cardiac (pIC50 6.5) cells <i>in vitro</i> (Perez-Vizcaino <i>et al.</i> 1993).,False,11045961|7506331
2523,nimodipine,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,True,Gating inhibitor,Antagonist,,False,11487617
2524,nisoldipine,Ca<sub>v</sub>1.2,529.0,Cacna1c,Q01815,ENSMUSG00000051331,Mouse,True,Gating inhibitor,Antagonist,,False,10973973
2524,nisoldipine,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,True,Gating inhibitor,Antagonist,,False,15454078
2334,nitrendipine,Ca<sub>v</sub>1.2,529.0,,,,Dog,True,Gating inhibitor,Antagonist,,False,6093100
2515,[<sup>3</sup>H](-)devapamil,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,False,Gating inhibitor,Antagonist,,False,2147036|1719369
2512,[<sup>3</sup>H](+)-<i>cis</i>-diltiazem,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,False,Gating inhibitor,Antagonist,,False,2147036
2733,[<sup>3</sup>H](+)-isradipine,Ca<sub>v</sub>1.2,529.0,Cacna1c,Q01815,ENSMUSG00000051331,Mouse,False,Gating inhibitor,Antagonist,,False,15146240
2733,[<sup>3</sup>H](+)-isradipine,Ca<sub>v</sub>1.2,529.0,CACNA1C,Q13936,ENSG00000151067,Human,False,Gating inhibitor,Antagonist,,False,10072735
2406,verapamil,Ca<sub>v</sub>1.2,529.0,Cacna1c,P22002,ENSRNOG00000007090,Rat,True,Gating inhibitor,Antagonist,,False,8913371
6981,amlodipine,Ca<sub>v</sub>1.2,529.0,,,,Rabbit,True,Gating inhibitor,,,False,8388295
2511,BAYK 8644,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,False,Activator,,,False,10929716|11285265
2511,BAYK 8644,Ca<sub>v</sub>1.3,530.0,Cacna1d,P27732,ENSRNOG00000013147,Rat,False,Activator,,,False,11487617
2518,FPL64176,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,False,Activator,,,False,
4065,(-)-(S)-BayK8644,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,False,Activator,,,False,
2440,Cd<sup>2+</sup>,Ca<sub>v</sub>1.3,530.0,,,,,False,Channel blocker,Antagonist,,False,11435619
2406,verapamil,Ca<sub>v</sub>1.3,530.0,Cacna1d,Q99246,ENSMUSG00000015968,Mouse,True,Channel blocker,Antagonist,,False,17651721
2298,diltiazem,Ca<sub>v</sub>1.3,530.0,Cacna1d,Q99246,ENSMUSG00000015968,Mouse,True,Channel blocker,,,False,17651721
9072,cinnarizine,Ca<sub>v</sub>1.3,530.0,,,,Guinea pig,True,Channel blocker,Pore blocker,,False,15138660
2514,nifedipine,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,True,Gating inhibitor,Antagonist,,False,19029287
2523,nimodipine,Ca<sub>v</sub>1.3,530.0,Cacna1d,P27732,ENSRNOG00000013147,Rat,True,Gating inhibitor,Antagonist,,False,11487617|11514547
6981,amlodipine,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,True,Gating inhibitor,Inhibition,,False,19029287
6980,azidopine,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,False,Gating inhibitor,Inhibition,,False,19029287
2334,nitrendipine,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,True,Gating inhibitor,Inhibition,,True,19029287
4488,isradipine,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,True,Gating inhibitor,,dopamine neuron-like activity; splice variant-dependent,False,28592699
4488,isradipine,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,True,Gating inhibitor,,,False,11285265
4488,isradipine,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,True,Gating inhibitor,,,False,19029287
2524,nisoldipine,Ca<sub>v</sub>1.3,530.0,Cacna1d,Q99246,ENSMUSG00000015968,Mouse,True,Gating inhibitor,,,False,12900400
2733,[<sup>3</sup>H](+)-isradipine,Ca<sub>v</sub>1.3,530.0,CACNA1D,Q01668,ENSG00000157388,Human,False,Gating inhibitor,,,False,11285265
2511,BAYK 8644,Ca<sub>v</sub>1.4,531.0,CACNA1F,O60840,ENSG00000102001,Human,False,Activator,,,False,12853422|14973233|16476079
2511,BAYK 8644,Ca<sub>v</sub>1.4,531.0,Cacna1f,Q9JIS7,ENSMUSG00000031142,Mouse,False,Activator,,,False,14744918
4065,(-)-(S)-BayK8644,Ca<sub>v</sub>1.4,531.0,CACNA1F,O60840,ENSG00000102001,Human,False,Activator,,,False,
