DrugID,DrugName,SideEffect
1617,Irbesartan,Wheezing
1617,Irbesartan,Trauma
1617,Irbesartan,Injury
1617,Irbesartan,Dry mouth
1617,Irbesartan,Essential hypertension
1617,Irbesartan,Chills
1617,Irbesartan,Agitation
1617,Irbesartan,Mood swings
1617,Irbesartan,Affect lability
1617,Irbesartan,Hepatic function abnormal
1617,Irbesartan,Oral lesion
1617,Irbesartan,Oral disorder
1617,Irbesartan,Blood urea increased
1617,Irbesartan,Creatine phosphokinase increased
1617,Irbesartan,Blood creatine phosphokinase increased
1617,Irbesartan,Muscular weakness
1617,Irbesartan,Bone pain
1617,Irbesartan,Abnormalities of the hair
1617,Irbesartan,Hair disorder
1617,Irbesartan,Swelling of limb
1617,Irbesartan,Local swelling
1617,Irbesartan,Abnormal faeces
1617,Irbesartan,Joint stiffness
1617,Irbesartan,Malnutrition
1617,Irbesartan,Photosensitivity reaction
1617,Irbesartan,Unspecified disorder of skin and subcutaneous tissue
1617,Irbesartan,Skin disorder
1617,Irbesartan,Lightheadedness
1617,Irbesartan,Xanthopsia
1617,Irbesartan,Malaise
1617,Irbesartan,Discomfort
1617,Irbesartan,Feeling abnormal
1617,Irbesartan,Ill-defined disorder
1617,Irbesartan,Myalgia
1617,Irbesartan,Atrial rhythm
1617,Irbesartan,Arrhythmia supraventricular
1617,Irbesartan,Increased appetite
1617,Irbesartan,Epigastric pain
1617,Irbesartan,Abdominal pain upper
1617,Irbesartan,Excitement
1617,Irbesartan,Feeling cold
1617,Irbesartan,Tenderness
1617,Irbesartan,Dizziness postural
1617,Irbesartan,Erythema facial
1617,Irbesartan,Neck oedema of
1617,Irbesartan,Localised oedema
1617,Irbesartan,Diabetic
1617,Irbesartan,Pulmonary congestion
1617,Irbesartan,Respiratory tract congestion
1617,Irbesartan,Cutaneous vasculitis
1617,Irbesartan,Conduction disorder
1617,Irbesartan,Hepatobiliary disease
1617,Irbesartan,Electrolyte imbalance
1617,Irbesartan,Vision blurred
1617,Irbesartan,Photosensitivity
1617,Irbesartan,Gastric irritation
1617,Irbesartan,Epigastric discomfort
1617,Irbesartan,Chronic renal insufficiency
1617,Irbesartan,Renal impairment
1617,Irbesartan,Renal failure chronic
1617,Irbesartan,Stiffness
1617,Irbesartan,Musculoskeletal stiffness
1617,Irbesartan,Bradycardia
1617,Irbesartan,Blindness
1617,Irbesartan,Respiratory distress
1617,Irbesartan,Musculoskeletal chest pain
1617,Irbesartan,Blood pressure increased
1617,Irbesartan,Upper limb oedema
1617,Irbesartan,Oedema peripheral
1617,Irbesartan,Bad taste
1617,Irbesartan,Face oedema
1617,Irbesartan,Visual disturbance
1617,Irbesartan,Visual impairment
1617,Irbesartan,Sensation of warmth
1617,Irbesartan,Feeling hot
1617,Irbesartan,Sexual dysfunction
1617,Irbesartan,Angiitis necrotising
1617,Irbesartan,Vasculitis necrotising
1617,Irbesartan,Limb paresis
1617,Irbesartan,Monoparesis
1617,Irbesartan,Hot flush
1617,Irbesartan,Menopausal symptoms
1617,Irbesartan,Cardio-respiratory arrest
1617,Irbesartan,Drug interaction
1617,Irbesartan,Anorectal disorder
1617,Irbesartan,Ear infection
1617,Irbesartan,Rhythm idioventricular
1617,Irbesartan,Ventricular arrhythmia
1617,Irbesartan,Hyperuricaemia
1617,Irbesartan,Blood uric acid increased
1617,Irbesartan,Ear and labyrinth disorders
1617,Irbesartan,General disorders and administration site conditions
1617,Irbesartan,Coordination disturbance
1617,Irbesartan,Coordination abnormal
1617,Irbesartan,Skin discomfort
1617,Irbesartan,Raised liver function tests
1617,Irbesartan,Liver function test abnormal
1617,Irbesartan,Myasthenia
1617,Irbesartan,Brown urine
1617,Irbesartan,Chromaturia
1617,Irbesartan,Somnolence
1617,Irbesartan,Leukocytoclastic vasculitis
1627,Isocarboxazid,Amblyopia
1627,Isocarboxazid,Ataxia
1627,Isocarboxazid,Coma
1627,Isocarboxazid,Constipation
1627,Isocarboxazid,Diarrhoea
1627,Isocarboxazid,Dizziness
1627,Isocarboxazid,Drowsiness
1627,Isocarboxazid,Somnolence
1627,Isocarboxazid,Dysuria
1627,Isocarboxazid,Hallucination
1627,Isocarboxazid,Headache
1627,Isocarboxazid,Orthostatic hypotension
1627,Isocarboxazid,Inappropriate antidiuretic hormone secretion
1627,Isocarboxazid,Incontinence
1627,Isocarboxazid,Lethargy
1627,Isocarboxazid,Myoclonus
1627,Isocarboxazid,Nausea
1627,Isocarboxazid,Neuritis
1627,Isocarboxazid,Neuropathy peripheral
1627,Isocarboxazid,Palpitations
1627,Isocarboxazid,Paraesthesia
1627,Isocarboxazid,Sleep disturbance
1627,Isocarboxazid,Sleep disorder
1627,Isocarboxazid,Sweating
1627,Isocarboxazid,Hyperhidrosis
1627,Isocarboxazid,Syncope
1627,Isocarboxazid,Loss of consciousness
1627,Isocarboxazid,Shock
1627,Isocarboxazid,Telangiectasia
1627,Isocarboxazid,Tremor
1627,Isocarboxazid,Pollakiuria
1627,Isocarboxazid,Dry mouth
1627,Isocarboxazid,Urinary retention
1627,Isocarboxazid,Chills
1627,Isocarboxazid,Urinary hesitation
1627,Isocarboxazid,Euphoric mood
1627,Isocarboxazid,Black hairy tongue
1627,Isocarboxazid,Tongue discolouration
1627,Isocarboxazid,Erectile dysfunction
1627,Isocarboxazid,Photosensitivity
1627,Isocarboxazid,Photosensitivity reaction
1627,Isocarboxazid,Akathisia
1627,Isocarboxazid,Hyperkinesia
1627,Isocarboxazid,Agitation
1627,Isocarboxazid,Forgetfulness
1627,Isocarboxazid,Memory impairment
1627,Isocarboxazid,Sensation of heaviness
1630,Isoflurane,Arrhythmia
1630,Isoflurane,Bronchospasm
1630,Isoflurane,Cough
1630,Isoflurane,Delirium
1630,Isoflurane,Rash
1630,Isoflurane,Dermatitis
1630,Isoflurane,Body temperature increased
1630,Isoflurane,Hallucination
1630,Isoflurane,Cardiac arrest
1630,Isoflurane,Cardiac disorder
1630,Isoflurane,Hepatitis
1630,Isoflurane,Hiccups
1630,Isoflurane,Hypercapnia
1630,Isoflurane,Carbon dioxide increased
1630,Isoflurane,Hyperglycaemia
1630,Isoflurane,Hyperkalaemia
1630,Isoflurane,Hypotension
1630,Isoflurane,Jaundice
1630,Isoflurane,Laryngospasm
1630,Isoflurane,Muscle rigidity
1630,Isoflurane,Nausea
1630,Isoflurane,Necrosis
1630,Isoflurane,Salivation
1630,Isoflurane,Salivary hypersecretion
1630,Isoflurane,Shivering
1630,Isoflurane,Chills
1630,Isoflurane,Vomiting
1630,Isoflurane,Hepatic failure
1630,Isoflurane,Hepatic function abnormal
1630,Isoflurane,Hepatocellular injury
1630,Isoflurane,Liver injury
1630,Isoflurane,Hepatic necrosis
1630,Isoflurane,Traumatic liver injury
1630,Isoflurane,Excitement
1630,Isoflurane,Agitation
1630,Isoflurane,Respiratory depression
1630,Isoflurane,Pulmonary function test decreased
1630,Isoflurane,Breath holding
1630,Isoflurane,Hepatobiliary disease
1630,Isoflurane,Postoperative ileus
1630,Isoflurane,Breath holding attack
1630,Isoflurane,Rhythm idioventricular
1630,Isoflurane,Ventricular arrhythmia
1630,Isoflurane,Ileus
1632,Isoniazid,Agranulocytosis
1632,Isoniazid,Aplastic anaemia
1632,Isoniazid,Anorexia
1632,Isoniazid,Decreased appetite
1632,Isoniazid,Asthenia
1632,Isoniazid,Eosinophilia
1632,Isoniazid,Fatigue
1632,Isoniazid,Body temperature increased
1632,Isoniazid,Gynaecomastia
1632,Isoniazid,Hepatitis
1632,Isoniazid,Hyperbilirubinaemia
1632,Isoniazid,Hyperglycaemia
1632,Isoniazid,Hypersensitivity
1632,Isoniazid,Jaundice
1632,Isoniazid,Systemic lupus erythematosus
1632,Isoniazid,Malaise and fatigue
1632,Isoniazid,Malaise
1632,Isoniazid,Nausea
1632,Isoniazid,Neuritis
1632,Isoniazid,Neuropathy peripheral
1632,Isoniazid,Optic neuritis
1632,Isoniazid,Nicotinic acid deficiency
1632,Isoniazid,Psychotic disorder
1632,Isoniazid,Convulsion
1632,Isoniazid,Thrombocytopenia
1632,Isoniazid,Vasculitis
1632,Isoniazid,Vomiting
1632,Isoniazid,Hepatic function abnormal
1632,Isoniazid,Toxic encephalopathy
1632,Isoniazid,Hepatocellular injury
1632,Isoniazid,Liver injury
1632,Isoniazid,Metabolic acidosis
1632,Isoniazid,Epigastric distress
1632,Isoniazid,Dyspepsia
1632,Isoniazid,Discomfort
1632,Isoniazid,Feeling abnormal
1632,Isoniazid,Ill-defined disorder
1632,Isoniazid,Distress
1632,Isoniazid,Emotional distress
1632,Isoniazid,Memory impairment
1632,Isoniazid,Neurotoxicity
1632,Isoniazid,Paraesthesia foot
1632,Isoniazid,Paraesthesia
1632,Isoniazid,Diabetic
1632,Isoniazid,Diabetes mellitus
1632,Isoniazid,Eruption
1632,Isoniazid,Rash
1632,Isoniazid,Atrophy
1632,Isoniazid,Lymphadenopathy
1632,Isoniazid,Reaction gastrointestinal
1632,Isoniazid,Gastrointestinal disorder
1632,Isoniazid,Hepatitis symptom
1632,Isoniazid,Pyridoxine deficiency
1632,Isoniazid,Vitamin B6 deficiency
1633,Isoprenaline,Angina pectoris
1633,Isoprenaline,Arrhythmia
1633,Isoprenaline,Asthenia
1633,Isoprenaline,Bronchospasm
1633,Isoprenaline,Dizziness
1633,Isoprenaline,Dyspnoea
1633,Isoprenaline,Flushing
1633,Isoprenaline,Headache
1633,Isoprenaline,Cardiac arrest
1633,Isoprenaline,Hypertension
1633,Isoprenaline,Hypotension
1633,Isoprenaline,Nausea
1633,Isoprenaline,Nervousness
1633,Isoprenaline,Tension
1633,Isoprenaline,Pallor
1633,Isoprenaline,Palpitations
1633,Isoprenaline,Pulmonary oedema
1633,Isoprenaline,Convulsion
1633,Isoprenaline,Sweating
1633,Isoprenaline,Hyperhidrosis
1633,Isoprenaline,Tachycardia
1633,Isoprenaline,Tremor
1633,Isoprenaline,Vertigo
1633,Isoprenaline,Tachyarrhythmia
1633,Isoprenaline,Ventricular arrhythmia
1633,Isoprenaline,Sinus rhythm
1633,Isoprenaline,Vision blurred
1633,Isoprenaline,Coronary artery insufficiency
1633,Isoprenaline,Insomnia
1642,Isradipine,Anaphylactic shock
1642,Isradipine,Anaemia
1642,Isradipine,Angina pectoris
1642,Isradipine,Angioedema
1642,Isradipine,Anxiety
1642,Isradipine,Arthralgia
1642,Isradipine,Musculoskeletal discomfort
1642,Isradipine,Asthenia
1642,Isradipine,Atrial fibrillation
1642,Isradipine,Back pain
1642,Isradipine,Mental disorder
1642,Isradipine,Breast disorder
1642,Isradipine,Transient ischaemic attack
1642,Isradipine,Chest pain
1642,Isradipine,Connective tissue disorder
1642,Isradipine,Constipation
1642,Isradipine,Cough
1642,Isradipine,Libido decreased
1642,Isradipine,Disturbance in sexual arousal
1642,Isradipine,Depression
1642,Isradipine,Dermatitis atopic
1642,Isradipine,Diarrhoea
1642,Isradipine,Dizziness
1642,Isradipine,Drowsiness
1642,Isradipine,Somnolence
1642,Isradipine,Dyspnoea
1642,Isradipine,Oedema
1642,Isradipine,Rash
1642,Isradipine,Dermatitis
1642,Isradipine,Eye disorder
1642,Isradipine,Fatigue
1642,Isradipine,Flushing
1642,Isradipine,Gastrointestinal disorder
1642,Isradipine,Gingival hyperplasia
1642,Isradipine,Gynaecomastia
1642,Isradipine,Headache
1642,Isradipine,Cardiac disorder
1642,Isradipine,Cardiac failure
1642,Isradipine,Hepatitis
1642,Isradipine,Hyperhidrosis
1642,Isradipine,Hypoaesthesia
1642,Isradipine,Hypotension
1642,Isradipine,Immune system disorder
1642,Isradipine,Lethargy
1642,Isradipine,Leukopenia
1642,Isradipine,Mediastinal disorder
1642,Isradipine,Cramp muscle
1642,Isradipine,Muscle spasms
1642,Isradipine,Myocardial infarction
1642,Isradipine,Acute coronary syndrome
1642,Isradipine,Nausea
1642,Isradipine,Nervous system disorder
1642,Isradipine,Nervousness
1642,Isradipine,Tension
1642,Isradipine,Numbness
1642,Isradipine,Sensory loss
1642,Isradipine,Nocturia
1642,Isradipine,Pain in extremity
1642,Isradipine,Palpitations
1642,Isradipine,Paraesthesia
1642,Isradipine,Polyuria
1642,Isradipine,Urine output increased
1642,Isradipine,Pruritus
1642,Isradipine,Cerebrovascular accident
1642,Isradipine,Syncope
1642,Isradipine,Loss of consciousness
1642,Isradipine,Shock
1642,Isradipine,Tachycardia
1642,Isradipine,Thrombocytopenia
1642,Isradipine,Pollakiuria
1642,Isradipine,Urinary tract disorder
1642,Isradipine,Urethral disorder
1642,Isradipine,Urticaria
1642,Isradipine,Angiopathy
1642,Isradipine,Ventricular fibrillation
1642,Isradipine,Vomiting
1642,Isradipine,Weight increased
1642,Isradipine,Dry mouth
1642,Isradipine,Ventricular arrhythmia
1642,Isradipine,Oedema peripheral
1642,Isradipine,Malnutrition
1642,Isradipine,Photosensitivity reaction
1642,Isradipine,Unspecified disorder of skin and subcutaneous tissue
1642,Isradipine,Skin disorder
1642,Isradipine,Malaise
1642,Isradipine,Discomfort
1642,Isradipine,Feeling abnormal
1642,Isradipine,Ill-defined disorder
1642,Isradipine,Digestion impaired
1642,Isradipine,Dyspepsia
1642,Isradipine,Decreased appetite
1642,Isradipine,Abdominal discomfort
1642,Isradipine,Erectile dysfunction
1642,Isradipine,Throat sore
1642,Isradipine,Oropharyngeal discomfort
1642,Isradipine,Oropharyngeal pain
1642,Isradipine,Hepatobiliary disease
1642,Isradipine,Fluid retention
1642,Isradipine,Vision blurred
1642,Isradipine,Bradycardia
1642,Isradipine,Visual disturbance
1642,Isradipine,Visual impairment
1642,Isradipine,Raised liver function tests
1642,Isradipine,Liver function test abnormal
1642,Isradipine,Insomnia
1642,Isradipine,Tingling sensation
1662,Ketorolac,Abdominal pain
1662,Ketorolac,Gastrointestinal pain
1662,Ketorolac,Pancreatitis acute
1662,Ketorolac,Agranulocytosis
1662,Ketorolac,Alopecia
1662,Ketorolac,Anaphylactic shock
1662,Ketorolac,Anaemia
1662,Ketorolac,Aplastic anaemia
1662,Ketorolac,Haemolytic anaemia
1662,Ketorolac,Angioedema
1662,Ketorolac,Anorexia
1662,Ketorolac,Decreased appetite
1662,Ketorolac,Anxiety
1662,Ketorolac,Arrhythmia
1662,Ketorolac,Asthenia
1662,Ketorolac,Asthma
1662,Ketorolac,Bronchospasm
1662,Ketorolac,Chest pain
1662,Ketorolac,Colitis ulcerative
1662,Ketorolac,Proctocolitis
1662,Ketorolac,Coma
1662,Ketorolac,Infection
1662,Ketorolac,Confusional state
1662,Ketorolac,Feeling abnormal
1662,Ketorolac,Conjunctivitis
1662,Ketorolac,Constipation
1662,Ketorolac,Corneal oedema
1662,Ketorolac,Ulcerative keratitis
1662,Ketorolac,Cough
1662,Ketorolac,Crohn's disease
1662,Ketorolac,Cystitis
1662,Ketorolac,Cystitis noninfective
1662,Ketorolac,Bladder pain
1662,Ketorolac,Dermatitis exfoliative
1662,Ketorolac,Diarrhoea
1662,Ketorolac,Dizziness
1662,Ketorolac,Drowsiness
1662,Ketorolac,Somnolence
1662,Ketorolac,Dyspepsia
1662,Ketorolac,Dyspnoea
1662,Ketorolac,Dysuria
1662,Ketorolac,Ecchymosis
1662,Ketorolac,Oedema
1662,Ketorolac,Eosinophilia
1662,Ketorolac,Toxic epidermal necrolysis
1662,Ketorolac,Epistaxis
1662,Ketorolac,Eructation
1662,Ketorolac,Erythema multiforme
1662,Ketorolac,Oesophagitis
1662,Ketorolac,Rash
1662,Ketorolac,Dermatitis
1662,Ketorolac,Eye infection
1662,Ketorolac,Body temperature increased
1662,Ketorolac,Flank pain
1662,Ketorolac,Flatulence
1662,Ketorolac,Flushing
1662,Ketorolac,Gastritis
1662,Ketorolac,Gastrointestinal haemorrhage
1662,Ketorolac,Glossitis
1662,Ketorolac,Hallucination
1662,Ketorolac,Headache
1662,Ketorolac,Cardiac failure congestive
1662,Ketorolac,Heartburn
1662,Ketorolac,Haematemesis
1662,Ketorolac,Haematoma
1662,Ketorolac,Haematuria
1662,Ketorolac,Haemolytic uraemic syndrome
1662,Ketorolac,Haemorrhage
1662,Ketorolac,Haemoglobin
1662,Ketorolac,Hepatitis
1662,Ketorolac,Hyperglycaemia
1662,Ketorolac,Hyperkalaemia
1662,Ketorolac,Hypersensitivity
1662,Ketorolac,Hypertension
1662,Ketorolac,Hyponatraemia
1662,Ketorolac,Hypotension
1662,Ketorolac,Infertility
1662,Ketorolac,Infertility female
1662,Ketorolac,Inflammatory bowel disease
1662,Ketorolac,Iritis
1662,Ketorolac,Jaundice
1662,Ketorolac,Jaundice cholestatic
1662,Ketorolac,Keratitis
1662,Ketorolac,Renal failure acute
1662,Ketorolac,Laryngeal oedema
1662,Ketorolac,Leukopenia
1662,Ketorolac,Melaena
1662,Ketorolac,Meningitis aseptic
1662,Ketorolac,Myocardial infarction
1662,Ketorolac,Acute coronary syndrome
1662,Ketorolac,Nausea
1662,Ketorolac,Nephritis
1662,Ketorolac,Nephritis interstitial
1662,Ketorolac,Tubulointerstitial nephritis
1662,Ketorolac,Nervousness
1662,Ketorolac,Tension
1662,Ketorolac,Oliguria
1662,Ketorolac,Pallor
1662,Ketorolac,Palpitations
1662,Ketorolac,Pancytopenia
1662,Ketorolac,Paraesthesia
1662,Ketorolac,Peptic ulcer
1662,Ketorolac,Pneumonia
1662,Ketorolac,Polyuria
1662,Ketorolac,Urine output increased
1662,Ketorolac,Postoperative hemorrhage
1662,Ketorolac,Post procedural haemorrhage
1662,Ketorolac,Proteinuria
1662,Ketorolac,Protein urine present
1662,Ketorolac,Pruritus
1662,Ketorolac,Psychotic disorder
1662,Ketorolac,Pulmonary oedema
1662,Ketorolac,Purpura
1662,Ketorolac,Vascular purpura
1662,Ketorolac,Renal failure
1662,Ketorolac,Rhinitis
1662,Ketorolac,Convulsion
1662,Ketorolac,Stevens-Johnson syndrome
1662,Ketorolac,Stomatitis
1662,Ketorolac,Ulcerative stomatitis
1662,Ketorolac,Mouth ulceration
1662,Ketorolac,Sweating
1662,Ketorolac,Hyperhidrosis
1662,Ketorolac,Syncope
1662,Ketorolac,Loss of consciousness
1662,Ketorolac,Shock
1662,Ketorolac,Tachycardia
1662,Ketorolac,Thrombocytopenia
1662,Ketorolac,Tinnitus
1662,Ketorolac,Tremor
1662,Ketorolac,Ulcer
1662,Ketorolac,Pollakiuria
1662,Ketorolac,Urticaria
1662,Ketorolac,Vasculitis
1662,Ketorolac,Vertigo
1662,Ketorolac,Vomiting
1662,Ketorolac,Weight increased
1662,Ketorolac,Dry mouth
1662,Ketorolac,Urinary retention
1662,Ketorolac,Hepatic failure
1662,Ketorolac,Stupor
1662,Ketorolac,Depressed level of consciousness
1662,Ketorolac,Cataract
1662,Ketorolac,Bleeding time prolonged
1662,Ketorolac,Tongue oedema
1662,Ketorolac,Tongue disorder
1662,Ketorolac,Gastrointestinal perforation
1662,Ketorolac,Kidney function abnormal
1662,Ketorolac,Renal impairment
1662,Ketorolac,Injection site pain
1662,Ketorolac,Aspartate aminotransferase increased
1662,Ketorolac,Lacrimation increased
1662,Ketorolac,Malaise
1662,Ketorolac,Discomfort
1662,Ketorolac,Ill-defined disorder
1662,Ketorolac,Myalgia
1662,Ketorolac,Musculoskeletal discomfort
1662,Ketorolac,Increased appetite
1662,Ketorolac,Thinking abnormal
1662,Ketorolac,Mental disability
1662,Ketorolac,Extrapyramidal symptoms
1662,Ketorolac,Extrapyramidal disorder
1662,Ketorolac,Abnormal dreams
1662,Ketorolac,Intraocular pressure increased
1662,Ketorolac,Respiratory depression
1662,Ketorolac,Pulmonary function test decreased
1662,Ketorolac,Euphoric mood
1662,Ketorolac,Cerebration impaired
1662,Ketorolac,Disturbance in attention
1662,Ketorolac,Eye irritation
1662,Ketorolac,Hepatic enzyme increased
1662,Ketorolac,Nasal pain
1662,Ketorolac,Rhinalgia
1662,Ketorolac,Wound haemorrhage
1662,Ketorolac,Azotaemia
1662,Ketorolac,Sepsis
1662,Ketorolac,Rectal haemorrhage
1662,Ketorolac,Dry eye
1662,Ketorolac,Corneal perforation
1662,Ketorolac,Anaphylactoid reaction
1662,Ketorolac,Vision blurred
1662,Ketorolac,Photosensitivity
1662,Ketorolac,Photosensitivity reaction
1662,Ketorolac,Exacerbation of asthma
1662,Ketorolac,Corneal erosion
1662,Ketorolac,Lacrimation
1662,Ketorolac,Rash maculo-papular
1662,Ketorolac,Hyperkinesia
1662,Ketorolac,Agitation
1662,Ketorolac,Bradycardia
1662,Ketorolac,Lymphadenopathy
1662,Ketorolac,Visual disturbance
1662,Ketorolac,Visual impairment
1662,Ketorolac,Stinging
1662,Ketorolac,Pain
1662,Ketorolac,Throat irritation
1662,Ketorolac,Corneal infiltrates
1662,Ketorolac,Gastrointestinal fullness
1662,Ketorolac,Abdominal distension
1662,Ketorolac,Nasal discomfort
1662,Ketorolac,Insomnia
1662,Ketorolac,Corneal thinning
1662,Ketorolac,Epidermal necrosis
1662,Ketorolac,Hearing impaired
1662,Ketorolac,Deafness
1662,Ketorolac,Conjunctival hyperaemia
1662,Ketorolac,Excessive thirst
1662,Ketorolac,Thirst
1662,Ketorolac,Abnormal vision
1663,Ketotifen,Abdominal pain
1663,Ketotifen,Gastrointestinal pain
1663,Ketotifen,Infection
1663,Ketotifen,Cystitis
1663,Ketotifen,Cystitis noninfective
1663,Ketotifen,Bladder pain
1663,Ketotifen,Diarrhoea
1663,Ketotifen,Dizziness
1663,Ketotifen,Drowsiness
1663,Ketotifen,Somnolence
1663,Ketotifen,Epistaxis
1663,Ketotifen,Erythema multiforme
1663,Ketotifen,Rash
1663,Ketotifen,Dermatitis
1663,Ketotifen,Eyelid disorder
1663,Ketotifen,Body temperature increased
1663,Ketotifen,Headache
1663,Ketotifen,Hepatitis
1663,Ketotifen,Hypertension
1663,Ketotifen,Irritability
1663,Ketotifen,Nausea
1663,Ketotifen,Nervousness
1663,Ketotifen,Tension
1663,Ketotifen,Pruritus
1663,Ketotifen,Sleep disturbance
1663,Ketotifen,Sleep disorder
1663,Ketotifen,Stevens-Johnson syndrome
1663,Ketotifen,Syncope
1663,Ketotifen,Loss of consciousness
1663,Ketotifen,Shock
1663,Ketotifen,Thrombocytopenia
1663,Ketotifen,Urticaria
1663,Ketotifen,Vomiting
1663,Ketotifen,Weight increased
1663,Ketotifen,Dry mouth
1663,Ketotifen,Increased appetite
1663,Ketotifen,Hepatic enzyme increased
1663,Ketotifen,Dry eye
1663,Ketotifen,Swelling of eyelid
1663,Ketotifen,Eyelid oedema
1663,Ketotifen,Stinging
1663,Ketotifen,Pain
1663,Ketotifen,Insomnia
1663,Ketotifen,Blood in stool
1663,Ketotifen,Haematochezia
1663,Ketotifen,Conjunctival hyperaemia
1663,Ketotifen,Tingling sensation
1663,Ketotifen,Paraesthesia
1667,Labetalol,Abdominal pain
1667,Labetalol,Gastrointestinal pain
1667,Labetalol,Agranulocytosis
1667,Labetalol,Angina pectoris
1667,Labetalol,Angioedema
1667,Labetalol,Asthenia
1667,Labetalol,Atrioventricular block
1667,Labetalol,Mental disorder
1667,Labetalol,Bronchospasm
1667,Labetalol,Catatonia
1667,Labetalol,Collagen disorder
1667,Labetalol,Confusional state
1667,Labetalol,Feeling abnormal
1667,Labetalol,Constipation
1667,Labetalol,Depression
1667,Labetalol,Drug eruption
1667,Labetalol,Diarrhoea
1667,Labetalol,Dizziness
1667,Labetalol,Drowsiness
1667,Labetalol,Somnolence
1667,Labetalol,Dyspepsia
1667,Labetalol,Dyspnoea
1667,Labetalol,Dysuria
1667,Labetalol,Oedema
1667,Labetalol,Epistaxis
1667,Labetalol,Rash
1667,Labetalol,Dermatitis
1667,Labetalol,Fatigue
1667,Labetalol,Body temperature increased
1667,Labetalol,Flushing
1667,Labetalol,Hallucination
1667,Labetalol,Headache
1667,Labetalol,Block heart
1667,Labetalol,Cardiac failure
1667,Labetalol,Hepatitis
1667,Labetalol,Hypersensitivity
1667,Labetalol,Hypoaesthesia
1667,Labetalol,Hypoglycaemia
1667,Labetalol,Hypotension
1667,Labetalol,Orthostatic hypotension
1667,Labetalol,Intermittent claudication
1667,Labetalol,Jaundice
1667,Labetalol,Jaundice cholestatic
1667,Labetalol,Laryngospasm
1667,Labetalol,Lethargy
1667,Labetalol,Bullous lichen planus
1667,Labetalol,Lichen planus
1667,Labetalol,Systemic lupus erythematosus
1667,Labetalol,Metabolic disorder
1667,Labetalol,Cramp muscle
1667,Labetalol,Muscle spasms
1667,Labetalol,Nasal congestion
1667,Labetalol,Nausea
1667,Labetalol,Nightmare
1667,Labetalol,Numbness
1667,Labetalol,Sensory loss
1667,Labetalol,Pain
1667,Labetalol,Palpitations
1667,Labetalol,Paraesthesia
1667,Labetalol,Peyronie's disease
1667,Labetalol,Pruritus
1667,Labetalol,Psychotic disorder
1667,Labetalol,Skin lesion
1667,Labetalol,Sleep disturbance
1667,Labetalol,Sleep disorder
1667,Labetalol,Sweating
1667,Labetalol,Hyperhidrosis
1667,Labetalol,Syncope
1667,Labetalol,Loss of consciousness
1667,Labetalol,Shock
1667,Labetalol,Thyrotoxicosis
1667,Labetalol,Hyperthyroidism
1667,Labetalol,Tremor
1667,Labetalol,Urticaria
1667,Labetalol,Vertigo
1667,Labetalol,Vomiting
1667,Labetalol,Wheezing
1667,Labetalol,Yawning
1667,Labetalol,Urinary retention
1667,Labetalol,Ventricular arrhythmia
1667,Labetalol,Mood swings
1667,Labetalol,Affect lability
1667,Labetalol,Blood urea increased
1667,Labetalol,Hepatic necrosis
1667,Labetalol,Myopathy toxic
1667,Labetalol,Colitis ischaemic
1667,Labetalol,Malaise
1667,Labetalol,Discomfort
1667,Labetalol,Ill-defined disorder
1667,Labetalol,Epigastric pain
1667,Labetalol,Abdominal pain upper
1667,Labetalol,Disorientation
1667,Labetalol,Ache
1667,Labetalol,Ankle edema
1667,Labetalol,Joint swelling
1667,Labetalol,Oedema peripheral
1667,Labetalol,Erythema facial
1667,Labetalol,Erythema
1667,Labetalol,Strangury
1667,Labetalol,Erectile dysfunction
1667,Labetalol,Throat sore
1667,Labetalol,Oropharyngeal discomfort
1667,Labetalol,Oropharyngeal pain
1667,Labetalol,Purpura non-thrombocytopenic
1667,Labetalol,Mesenteric artery thrombosis
1667,Labetalol,Ejaculation failure
1667,Labetalol,Dry eye
1667,Labetalol,Anaphylactoid reaction
1667,Labetalol,Anaphylactic shock
1667,Labetalol,Acute retention of urine
1667,Labetalol,Vision blurred
1667,Labetalol,Depressed mood
1667,Labetalol,Lupus erythematosus
1667,Labetalol,Bradycardia
1667,Labetalol,Respiratory distress
1667,Labetalol,Foot edema
1667,Labetalol,Local swelling
1667,Labetalol,Increased effect
1667,Labetalol,Drug effect increased
1667,Labetalol,Sweating increased
1667,Labetalol,Short-term memory loss
1667,Labetalol,Amnesia
1667,Labetalol,Hypotension orthostatic symptomatic
1667,Labetalol,Hypertensive
1667,Labetalol,Hypertension
1667,Labetalol,Alopecia reversible
1667,Labetalol,Alopecia
1667,Labetalol,Raised liver function tests
1667,Labetalol,Liver function test abnormal
1667,Labetalol,Drug fever
1667,Labetalol,Tingling sensation
1667,Labetalol,Loss of libido
1667,Labetalol,Visual impairment
1674,Lamotrigine,Abdominal pain
1674,Lamotrigine,Gastrointestinal pain
1674,Lamotrigine,Abscess
1674,Lamotrigine,Agranulocytosis
1674,Lamotrigine,Alopecia
1674,Lamotrigine,Amblyopia
1674,Lamotrigine,Amenorrhoea
1674,Lamotrigine,Amnesia
1674,Lamotrigine,Anaemia
1674,Lamotrigine,Aplastic anaemia
1674,Lamotrigine,Haemolytic anaemia
1674,Lamotrigine,Anaemia macrocytic
1674,Lamotrigine,Angina pectoris
1674,Lamotrigine,Angioedema
1674,Lamotrigine,Anorexia
1674,Lamotrigine,Decreased appetite
