DrugID,DrugName,ConnectivitySMILES
929,Dexniguldipine,CC1=C(C(C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
930,Dexpanthenol,CC(C)(CO)C(C(=O)NCCCO)O
931,Dexpramipexole,CCCNC1CCC2=C(C1)SC(=N2)N
932,Dexpropranolol,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
933,Dexrabeprazole,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
934,Dexrazoxane,CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
935,Dextilidine,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2
936,Dextofisopam,CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C
937,Dextromethadone,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2
938,Dextromoramide,CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4
939,Dextropropoxyphene,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C
940,Dextrorphan,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O
941,Dextrothyroxine,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
942,Dexverapamil,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC
943,Dezocine,CC12CCCCCC(C1N)CC3=C2C=C(C=C3)O
944,Diacerein,CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O
945,Diamorphine,CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C
946,Dianhydrogalactitol,C1C(O1)C(C(C2CO2)O)O
947,Diatrizoate,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I
948,Diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
949,Diazoxide,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
950,Dibekacin,C1CC(C(OC1CN)OC2C(CC(C(C2O)OC3C(C(C(C(O3)CO)O)N)O)N)N)N
951,Dibenzepin,CN1C2=CC=CC=C2C(=O)N(C3=CC=CC=C31)CCN(C)C
952,Dibromotyrosine,C1=C(C=C(C(=C1Br)O)Br)CC(C(=O)O)N
953,Dichlorobenzyl alcohol,C1=CC(=C(C=C1Cl)Cl)CO
954,Dichlorvos,COP(=O)(OC)OC=C(Cl)Cl
955,Diclofenac,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
956,Diclofenamide,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
957,Dicloxacillin,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
958,Dicoumarol,C1=CC=C2C(=C1)C(=C(C(=O)O2)CC3=C(C4=CC=CC=C4OC3=O)O)O
959,Dicyclomine,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
960,Didanosine,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O
961,Didox,C1=CC(=C(C=C1C(=O)NO)O)O
962,Dienestrol,CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O
963,Dienogest,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O
964,Diethyl ether,CCOCC
965,Diethylcarbamazine,CCN(CC)C(=O)N1CCN(CC1)C
966,Diethylnorspermine,CCNCCCNCCCNCCCNCC
967,Diethylpropion,CCN(CC)C(C)C(=O)C1=CC=CC=C1
968,Diethylstilbestrol,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
969,Difemerine,CC(C)(COC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O)N(C)C
970,Difenoxin,C1CN(CCC1(C2=CC=CC=C2)C(=O)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
971,Difenpiramide,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=CC=N3
972,Diflorasone,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F
973,Difloxacin,CN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F
974,Diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
975,Difluocortolone,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C)F
976,Difluprednate,CCCC(=O)OC1(CCC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C(=O)COC(=O)C
977,Digitoxin,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O
978,Digoxin,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
980,Dihexyverine,C1CCC(CC1)C2(CCCCC2)C(=O)OCCN3CCCCC3
981,Dihydralazine,C1=CC=C2C(=C1)C(=NN=C2NN)NN
982,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",C1=CC=C(C(=C1)C2=CC=C(O2)CC3C(=O)NC(=S)NC3=O)C(F)(F)F
983,Dihydro-alpha-ergocryptine,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O
984,Dihydrocodeine,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O
985,Dihydroergocornine,CC(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O
986,Dihydroergocristine,CC(C)C1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
987,Dihydroergotamine,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
988,Dihydroetorphine,CCCC(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O
989,Dihydromorphine,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(CC4)O
990,Dihydrostreptomycin,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(CO)O
991,Dihydrotachysterol,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O
992,Diltiazem,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
993,Dimenhydrinate,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
994,Dimercaprol,C(C(CS)S)O
995,Dimetacrine,CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN(C)C)C
996,Dimethyl fumarate,COC(=O)C=CC(=O)OC
997,Dimethyl sulfoxide,CS(=O)C
998,Dimethyltryptamine,CN(C)CCC1=CNC2=CC=CC=C21
999,Dimetindene,CC(C1=CC=CC=N1)C2=C(CC3=CC=CC=C32)CCN(C)C
1000,Dimetotiazine,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)S(=O)(=O)N(C)C)N(C)C
1001,Dinoprost,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O
1002,Dinoprostone,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O
1003,Diosmin,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
1004,Diphemanil,C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C
1005,Diphenadione,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O
1006,Diphenidol,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
1007,Diphenoxylate,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4
1008,Diphenylpyraline,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
1009,Dipivefrin,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C
1010,Diprenorphine,CC(C)(C1CC23CCC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
1011,Dipyridamole,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
1012,Dirithromycin,CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O
1013,Diroximel fumarate,COC(=O)C=CC(=O)OCCN1C(=O)CCC1=O
1014,Disopyramide,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
1015,Distigmine,C[N+]1=CC=CC(=C1)OC(=O)N(C)CCCCCCN(C)C(=O)OC2=C[N+](=CC=C2)C
1016,Disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC
1017,Ditazole,C1=CC=C(C=C1)C2=C(OC(=N2)N(CCO)CCO)C3=CC=CC=C3
1018,Ditiocarb,CCN(CC)C(=S)S
1019,Dixyrazine,CC(CN1CCN(CC1)CCOCCO)CN2C3=CC=CC=C3SC4=CC=CC=C42
1020,Dobutamine,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O
1021,Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
1022,Doconexent,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O
1023,Docusate,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
1024,Dofetilide,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
1025,Dolasetron,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54
1026,Dolastatin 10,CCC(C)C(C(CC(=O)N1CCCC1C(C(C)C(=O)NC(CC2=CC=CC=C2)C3=NC=CS3)OC)OC)N(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)N(C)C
1027,Dolutegravir,CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O
1028,Domoic Acid,CC(C=CC=C(C)C1CNC(C1CC(=O)O)C(=O)O)C(=O)O
1029,Dopamine,C1=CC(=C(C=C1CCN)O)O
1030,Dopexamine,C1=CC=C(C=C1)CCNCCCCCCNCCC2=CC(=C(C=C2)O)O
1031,Doramectin,CC1C=CC=C2COC3C2(C(C=C(C3O)C)C(=O)OC4CC(CC=C(C1OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)O)OC)OC)C)OC7(C4)C=CC(C(O7)C8CCCCC8)C)O
1032,Doravirine,CN1C(=NNC1=O)CN2C=CC(=C(C2=O)OC3=CC(=CC(=C3)C#N)Cl)C(F)(F)F
1033,Dordaviprone,CC1=CC=CC=C1CN2C(=O)C3=C(CCN(C3)CC4=CC=CC=C4)N5C2=NCC5
1034,Doripenem,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O
1035,Dorzolamide,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
1036,Dosulepin,CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31
1037,Dotarizine,C1CN(CCN1CCCC2(OCCO2)C3=CC=CC=C3)C(C4=CC=CC=C4)C5=CC=CC=C5
1038,Dovitinib,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N
1039,Doxacurium,C[N+]1(CCC2=CC(=C(C(=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCC5=CC(=C(C(=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)OC)C
1040,Doxapram,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4
1041,Doxazosin,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
1042,Doxefazepam,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCO)O)F
1043,Doxercalciferol,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
1044,Doxifluridine,CC1C(C(C(O1)N2C=C(C(=O)NC2=O)F)O)O
1045,Doxofylline,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3
1046,Doxorubicin,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
1047,Doxycycline,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
1048,Doxylamine,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
1049,Droloxifene,CCC(=C(C1=CC=C(C=C1)OCCN(C)C)C2=CC(=CC=C2)O)C3=CC=CC=C3
1050,Dronabinol,CCCCCC1=CC(=C2C3C=C(CCC3C(OC2=C1)(C)C)C)O
1051,Dronedarone,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC
1052,Droperidol,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
1053,Drospirenone,CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C
1054,Drostanolone propionate,CCC(=O)OC1CCC2C1(CCC3C2CCC4C3(CC(C(=O)C4)C)C)C
1055,Drotebanol,CN1CCC23CC(CCC2(C1CC4=C3C(=C(C=C4)OC)OC)O)O
1056,Droxicam,CN1C2=C(C3=CC=CC=C3S1(=O)=O)OC(=O)N(C2=O)C4=CC=CC=N4
1057,Droxidopa,C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O
1058,Duloxetine,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32
1059,Durlobactam,CC1=CC2CN(C1C(=O)N)C(=O)N2OS(=O)(=O)O
1060,Dutasteride,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C
1061,Dutogliptin,B(C1CCCN1C(=O)CNC2CCNC2)(O)O
1062,Duvelisib,CC(C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5
1063,Dyclonine,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2
1064,Dydrogesterone,CC(=O)C1CCC2C1(CCC3C2C=CC4=CC(=O)CCC34C)C
1065,Dyphylline,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O
1066,Ebastine,CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN2CCC(CC2)OC(C3=CC=CC=C3)C4=CC=CC=C4
1067,Ebselen,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2
1068,Ecabet,CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)S(=O)(=O)O
1069,Ecgonine,CN1C2CCC1C(C(C2)O)C(=O)O
1070,Echothiophate,CCOP(=O)(OCC)SCC[N+](C)(C)C
1071,Ecopipam,CN1CCC2=CC(=C(C=C2C3C1CCC4=CC=CC=C34)O)Cl
1072,Edetate calcium disodium anhydrous,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2]
1073,Edivoxetine,COC1=C(C=C(C=C1)F)CC(C2CCOCC2)(C3CNCCO3)O
1074,Edoxaban,CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C
1075,Edrophonium,CC[N+](C)(C)C1=CC(=CC=C1)O
1076,Efaproxiral,CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C
1077,Efatutazone,CC1=CC(=CC(=C1N)C)OC2=CC3=C(C=C2)N=C(N3C)COC4=CC=C(C=C4)CC5C(=O)NC(=O)S5
1078,Efavirenz,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
1079,Eflornithine,C(CC(C(F)F)(C(=O)O)N)CN
1080,Efonidipine,CC1=C(C(C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5
1081,Efrotomycin,CCC(C(=O)NCC=CC=C(C)C(C(C)C1C(C(C(O1)C=CC=CC=C(C)C(=O)C2=C(C=CN(C2=O)C)O)O)O)OC)C3(C(C(C(C(O3)C=CC=CC)(C)C)OC4C(C(C(C(O4)C)OC5C(C(C(C(O5)C)OC)O)OC)OC)O)O)O
1082,Elacestrant,CCNCCC1=CC=C(C=C1)CN(CC)C2=C(C=CC(=C2)OC)C3CCC4=C(C3)C=CC(=C4)O
1083,Elacridar,COC1=CC=CC2=C1NC3=C(C2=O)C=CC=C3C(=O)NC4=CC=C(C=C4)CCN5CCC6=CC(=C(C=C6C5)OC)OC
1084,Elafibranor,CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)C=CC(=O)C2=CC=C(C=C2)SC
1085,Elagolix,CC1=C(C(=O)N(C(=O)N1CC2=C(C=CC=C2F)C(F)(F)F)CC(C3=CC=CC=C3)NCCCC(=O)O)C4=C(C(=CC=C4)OC)F
1086,Elbasvir,CC(C)C(C(=O)N1CCCC1C2=NC=C(N2)C3=CC4=C(C=C3)N5C(OC6=C(C5=C4)C=CC(=C6)C7=CN=C(N7)C8CCCN8C(=O)C(C(C)C)NC(=O)OC)C9=CC=CC=C9)NC(=O)OC
1087,Elcatonin,CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(CCCCCC(=O)OCC(C(=O)NC(C(=O)N1)CC(=O)N)N)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC2=CN=CN2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N4CCCC4C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(C)C(=O)NCC(=O)NC(C(C)O)C(=O)N5CCCC5C(=O)N)C(C)O)CO
1088,Eldecalcitol,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(C(C(C3=C)O)OCCCO)O)C
1089,Eletriptan,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
1090,Elexacaftor,CC1CC(N(C1)C2=C(C=CC(=N2)N3C=CC(=N3)OCC(C)(C)C(F)(F)F)C(=O)NS(=O)(=O)C4=CN(N=C4C)C)(C)C
1091,Eliglustat,CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O
1092,Ellagic acid,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O
1093,Elocalcitol,CCC(CC)(C=CCC(C)C1=CCC2C1(CCCC2=CC=C3CC(CC(C3=C)F)O)C)O
1094,Elsamitrucin,CC1C(C(C(C(O1)OC2C(OC(C(C2(C)O)O)C)OC3=CC=CC4=C3C5=C6C7=C(C=CC(=C7C(=O)O5)C)OC(=O)C6=C4O)N)OC)O
1095,Eltoprazine,C1CN(CCN1)C2=C3C(=CC=C2)OCCO3
1096,Eltrombopag,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C
1097,Eluxadoline,CC1=CC(=CC(=C1CC(C(=O)N(CC2=CC(=C(C=C2)OC)C(=O)O)C(C)C3=NC=C(N3)C4=CC=CC=C4)N)C)C(=O)N
1098,Elvitegravir,CC(C)C(CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O
1099,Emedastine,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C
1100,Emepronium,CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2
1101,Emetine,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC
1102,Emetonium iodide,CC[N+](C)(CC)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.[I-]
1103,Emodin,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O
1104,Emopamil,CC(C)C(CCC[NH+](C)CCC1=CC=CC=C1)(C#N)C2=CC=CC=C2
1105,Empagliflozin,C1COCC1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)C4C(C(C(C(O4)CO)O)O)O)Cl
1106,Emtricitabine,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F
1107,Emylcamate,CCC(C)(CC)OC(=O)N
1108,Enalapril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O
1109,Enalaprilat,CC(C(=O)N1CCCC1C(=O)O)NC(CCC2=CC=CC=C2)C(=O)O
1110,Enasidenib,CC(C)(CNC1=NC(=NC(=N1)C2=NC(=CC=C2)C(F)(F)F)NC3=CC(=NC=C3)C(F)(F)F)O
1111,Encainide,CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC
1112,Encorafenib,CC(C)N1C=C(C(=N1)C2=C(C(=CC(=C2)Cl)NS(=O)(=O)C)F)C3=NC(=NC=C3)NCC(C)NC(=O)OC
1113,Endralazine,C1CN(CC2=CC(=NN=C21)NN)C(=O)C3=CC=CC=C3
1114,Enflurane,C(C(OC(F)F)(F)F)(F)Cl
1115,Englitazone,C1CC2=C(C=CC(=C2)CC3C(=O)NC(=O)S3)OC1CC4=CC=CC=C4
1116,Enibomal,CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC(=C)Br
1117,Enmetazobactam,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)[O-])CN3C=C[N+](=N3)C
1118,Enoxacin,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O
1119,Enoximone,CC1=C(NC(=O)N1)C(=O)C2=CC=C(C=C2)SC
1120,Enprostil,COC(=O)CCC=C=CCC1C(C(CC1=O)O)C=CC(COC2=CC=CC=C2)O
1121,Enrofloxacin,CCN1CCN(CC1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)F
1122,Ensartinib,CC1CN(CC(N1)C)C(=O)C2=CC=C(C=C2)NC(=O)C3=NN=C(C(=C3)OC(C)C4=C(C=CC(=C4Cl)F)Cl)N
1123,Entacapone,CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N
1124,Entecavir,C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N
1125,Entinostat,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
1126,Entrectinib,CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)NC6CCOCC6
1127,Enviomycin,C1CNC(=NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CO)CO)NC(=O)CC(C(CCN)O)N)N
1128,Enzalutamide,CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C
1129,Epanolol,C1=CC=C(C(=C1)C#N)OCC(CNCCNC(=O)CC2=CC=C(C=C2)O)O
1130,Eperisone,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
1131,Ephedrine,CC(C(C1=CC=CC=C1)O)NC
1132,Epibatidine,C1CC2C(CC1N2)C3=CN=C(C=C3)Cl
1133,Epicillin,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CCC=CC3)N)C(=O)O)C
1134,Epicriptine,CCC(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O
1135,Epimestrol,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)OC
1136,Epinastine,C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N
1137,Epinephrine,CNCC(C1=CC(=C(C=C1)O)O)O
1138,Epirizole,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC
1139,Epitizide,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)CSCC(F)(F)F
1140,Eplerenone,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC
1141,Eplivanserin,CN(C)CCON=C(C=CC1=CC=C(C=C1)O)C2=CC=CC=C2F
1142,Epofolate,CC1CCCC2C(N2CCOC(=O)OCCSSCC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)CCC(C(=O)O)NC(=O)C3=CC=C(C=C3)NCC4=CN=C5C(=N4)C(=O)NC(=N5)N)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC6=CSC(=N6)C)C
1143,Epoprostenol,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O
1144,Epothilone D,CC1CCCC(=CCC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC2=CSC(=N2)C)C)C
