DrugID,DrugName,SideEffect
1578.0,Imipramine,C2242996
1578.0,Imipramine,C2584688
1594.0,Indomethacin,C0000731
1594.0,Indomethacin,C0000737
1594.0,Indomethacin,C0687713
1594.0,Indomethacin,C0001122
1594.0,Indomethacin,C0001824
1594.0,Indomethacin,C0002063
1594.0,Indomethacin,C0002170
1594.0,Indomethacin,C0002792
1594.0,Indomethacin,C0002871
1594.0,Indomethacin,C0002874
1594.0,Indomethacin,C0002878
1594.0,Indomethacin,C0002994
1594.0,Indomethacin,C0003123
1594.0,Indomethacin,C0232462
1594.0,Indomethacin,C0003467
1594.0,Indomethacin,C0003578
1594.0,Indomethacin,C0003811
1594.0,Indomethacin,C0003868
1594.0,Indomethacin,C0018099
1594.0,Indomethacin,C0004096
1594.0,Indomethacin,C0005779
1594.0,Indomethacin,C0007097
1594.0,Indomethacin,C0006826
1594.0,Indomethacin,C0008031
1594.0,Indomethacin,C0009319
1594.0,Indomethacin,C0009421
1594.0,Indomethacin,C0009676
1594.0,Indomethacin,C1443060
1594.0,Indomethacin,C0009806
1594.0,Indomethacin,C0011053
1594.0,Indomethacin,C0011551
1594.0,Indomethacin,C0011570
1594.0,Indomethacin,C0011603
1594.0,Indomethacin,C0011606
1594.0,Indomethacin,C0011991
1594.0,Indomethacin,C0012359
1594.0,Indomethacin,C0012569
1594.0,Indomethacin,C0012739
1594.0,Indomethacin,C0012817
1594.0,Indomethacin,C0012833
1594.0,Indomethacin,C0013144
1594.0,Indomethacin,C2830004
1594.0,Indomethacin,C0013362
1594.0,Indomethacin,C0029408
1594.0,Indomethacin,C0013395
1594.0,Indomethacin,C0013404
1594.0,Indomethacin,C0013491
1594.0,Indomethacin,C0013604
1594.0,Indomethacin,C0014518
1594.0,Indomethacin,C0014544
1594.0,Indomethacin,C0014591
1594.0,Indomethacin,C0014742
1594.0,Indomethacin,C0014743
1594.0,Indomethacin,C0015230
1594.0,Indomethacin,C0015672
1594.0,Indomethacin,C0004093
1594.0,Indomethacin,C0015967
1594.0,Indomethacin,C0016204
1594.0,Indomethacin,C0016382
1594.0,Indomethacin,C0017152
1594.0,Indomethacin,C0017160
1594.0,Indomethacin,C0017181
1594.0,Indomethacin,C0017979
1594.0,Indomethacin,C0018418
1594.0,Indomethacin,C0018681
1594.0,Indomethacin,C0018802
1594.0,Indomethacin,C0018834
1594.0,Indomethacin,C0018965
1594.0,Indomethacin,C0019080
1594.0,Indomethacin,C0518015
1594.0,Indomethacin,C0019158
1594.0,Indomethacin,C0019193
1594.0,Indomethacin,C0020456
1594.0,Indomethacin,C0020458
1594.0,Indomethacin,C0020461
1594.0,Indomethacin,C0020517
1594.0,Indomethacin,C0020538
1594.0,Indomethacin,C0020542
1594.0,Indomethacin,C0020615
1594.0,Indomethacin,C0020625
1594.0,Indomethacin,C0020649
1594.0,Indomethacin,C0022346
1594.0,Indomethacin,C0023418
1594.0,Indomethacin,C0023530
1594.0,Indomethacin,C0027497
1594.0,Indomethacin,C0027697
1594.0,Indomethacin,C0027707
1594.0,Indomethacin,C0041349
1594.0,Indomethacin,C0027726
1594.0,Indomethacin,C0027769
1594.0,Indomethacin,C0233494
1594.0,Indomethacin,C0028961
1594.0,Indomethacin,C0030193
1594.0,Indomethacin,C0030252
1594.0,Indomethacin,C0030554
1594.0,Indomethacin,C0030920
1594.0,Indomethacin,C0031117
1594.0,Indomethacin,C0031256
1594.0,Indomethacin,C0032326
1594.0,Indomethacin,C0033246
1594.0,Indomethacin,C0033687
1594.0,Indomethacin,C0948586
1594.0,Indomethacin,C0033774
1594.0,Indomethacin,C0033975
1594.0,Indomethacin,C0034063
1594.0,Indomethacin,C0034150
1594.0,Indomethacin,C1368065
1594.0,Indomethacin,C0035078
1594.0,Indomethacin,C0035344
1594.0,Indomethacin,C0036572
1594.0,Indomethacin,C0036974
1594.0,Indomethacin,C0038013
1594.0,Indomethacin,C0038325
1594.0,Indomethacin,C0038362
1594.0,Indomethacin,C0038367
1594.0,Indomethacin,C0149745
1594.0,Indomethacin,C0038990
1594.0,Indomethacin,C0039070
1594.0,Indomethacin,C0041657
1594.0,Indomethacin,C0039231
1594.0,Indomethacin,C0040034
1594.0,Indomethacin,C0040046
1594.0,Indomethacin,C0040264
1594.0,Indomethacin,C0041582
1594.0,Indomethacin,C0041834
1594.0,Indomethacin,C0041948
1594.0,Indomethacin,C0242528
1594.0,Indomethacin,C0042023
1594.0,Indomethacin,C0042109
1594.0,Indomethacin,C0042384
1594.0,Indomethacin,C0042571
1594.0,Indomethacin,C0042963
1594.0,Indomethacin,C0043094
1594.0,Indomethacin,C0085632
1594.0,Indomethacin,C0233471
1594.0,Indomethacin,C0151626
1594.0,Indomethacin,C0151699
1594.0,Indomethacin,C0151701
1594.0,Indomethacin,C0151773
1594.0,Indomethacin,C0030312
1594.0,Indomethacin,C0151786
1594.0,Indomethacin,C0151971
1594.0,Indomethacin,C0162281
1594.0,Indomethacin,C0220870
1594.0,Indomethacin,C0221490
1594.0,Indomethacin,C0221722
1594.0,Indomethacin,C0013384
1594.0,Indomethacin,C0231218
1594.0,Indomethacin,C0234215
1594.0,Indomethacin,C2047937
1594.0,Indomethacin,C0231303
1594.0,Indomethacin,C0700361
1594.0,Indomethacin,C0232493
1594.0,Indomethacin,C0232492
1594.0,Indomethacin,C0232726
1594.0,Indomethacin,C2242737
1594.0,Indomethacin,C0034886
1594.0,Indomethacin,C0234233
1594.0,Indomethacin,C0234656
1594.0,Indomethacin,C0151827
1594.0,Indomethacin,C0234962
1594.0,Indomethacin,C0235295
1594.0,Indomethacin,C0232487
1594.0,Indomethacin,C0235884
1594.0,Indomethacin,C0237849
1594.0,Indomethacin,C0238124
1594.0,Indomethacin,C0854456
1594.0,Indomethacin,C0242422
1594.0,Indomethacin,C0267380
1594.0,Indomethacin,C0010346
1594.0,Indomethacin,C0267596
1594.0,Indomethacin,C0268000
1594.0,Indomethacin,C0268732
1594.0,Indomethacin,C0338614
1594.0,Indomethacin,C0340952
1594.0,Indomethacin,C0342579
1594.0,Indomethacin,C0344232
1594.0,Indomethacin,C0392386
1594.0,Indomethacin,C0428977
1594.0,Indomethacin,C0475858
1594.0,Indomethacin,C0476273
1594.0,Indomethacin,C0520459
1594.0,Indomethacin,C0948692
1594.0,Indomethacin,C1442826
1594.0,Indomethacin,C0553704
1594.0,Indomethacin,C0853760
1594.0,Indomethacin,C0600142
1594.0,Indomethacin,C0236075
1594.0,Indomethacin,C0700200
1594.0,Indomethacin,C0857035
1594.0,Indomethacin,C0857305
1594.0,Indomethacin,C0876973
1594.0,Indomethacin,C0917801
1594.0,Indomethacin,C0919874
1594.0,Indomethacin,C1258215
1594.0,Indomethacin,C1291077
1594.0,Indomethacin,C1504411
1594.0,Indomethacin,C1565489
1594.0,Indomethacin,C1737224
1594.0,Indomethacin,C2979982
1601.0,Iodixanol,C0000737
1601.0,Iodixanol,C0687713
1601.0,Iodixanol,C0001122
1601.0,Iodixanol,C0002622
1601.0,Iodixanol,C0002792
1601.0,Iodixanol,C0002962
1601.0,Iodixanol,C0002994
1601.0,Iodixanol,C0003130
1601.0,Iodixanol,C0003467
1601.0,Iodixanol,C0003578
1601.0,Iodixanol,C0003862
1601.0,Iodixanol,C0948594
1601.0,Iodixanol,C0004096
1601.0,Iodixanol,C0004238
1601.0,Iodixanol,C0004604
1601.0,Iodixanol,C0004936
1601.0,Iodixanol,C0005778
1601.0,Iodixanol,C0005779
1601.0,Iodixanol,C0005940
1601.0,Iodixanol,C0006266
1601.0,Iodixanol,C0006277
1601.0,Iodixanol,C0007820
1601.0,Iodixanol,C0008031
1601.0,Iodixanol,C0009421
1601.0,Iodixanol,C0009676
1601.0,Iodixanol,C1443060
1601.0,Iodixanol,C0009763
1601.0,Iodixanol,C0010200
1601.0,Iodixanol,C0011991
1601.0,Iodixanol,C0012569
1601.0,Iodixanol,C0012833
1601.0,Iodixanol,C0013144
1601.0,Iodixanol,C2830004
1601.0,Iodixanol,C0013378
1601.0,Iodixanol,C0013395
1601.0,Iodixanol,C0013404
1601.0,Iodixanol,C0013456
1601.0,Iodixanol,C0013604
1601.0,Iodixanol,C0014544
1601.0,Iodixanol,C0014868
1601.0,Iodixanol,C0015230
1601.0,Iodixanol,C0011603
1601.0,Iodixanol,C0015397
1601.0,Iodixanol,C0015672
1601.0,Iodixanol,C0004093
1601.0,Iodixanol,C0015967
1601.0,Iodixanol,C0016382
1601.0,Iodixanol,C0017178
1601.0,Iodixanol,C0018681
1601.0,Iodixanol,C0018790
1601.0,Iodixanol,C0018799
1601.0,Iodixanol,C0018801
1601.0,Iodixanol,C0018965
1601.0,Iodixanol,C0020538
1601.0,Iodixanol,C0020580
1601.0,Iodixanol,C0020649
1601.0,Iodixanol,C0021053
1601.0,Iodixanol,C0022116
1601.0,Iodixanol,C0022660
1601.0,Iodixanol,C0023052
1601.0,Iodixanol,C0023218
1601.0,Iodixanol,C0037763
1601.0,Iodixanol,C0027051
1601.0,Iodixanol,C0948089
1601.0,Iodixanol,C0027497
1601.0,Iodixanol,C0027765
1601.0,Iodixanol,C0027769
1601.0,Iodixanol,C0233494
1601.0,Iodixanol,C0030193
1601.0,Iodixanol,C0030554
1601.0,Iodixanol,C0031350
1601.0,Iodixanol,C0032533
1601.0,Iodixanol,C0033774
1601.0,Iodixanol,C0034063
1601.0,Iodixanol,C0035455
1601.0,Iodixanol,C0036454
1601.0,Iodixanol,C0036572
1601.0,Iodixanol,C0036974
1601.0,Iodixanol,C0037036
1601.0,Iodixanol,C0037199
1601.0,Iodixanol,C0039070
1601.0,Iodixanol,C0041657
1601.0,Iodixanol,C0040046
1601.0,Iodixanol,C0040053
1601.0,Iodixanol,C0040264
1601.0,Iodixanol,C0041834
1601.0,Iodixanol,C0041912
1601.0,Iodixanol,C0042029
1601.0,Iodixanol,C0042075
1601.0,Iodixanol,C0041969
1601.0,Iodixanol,C0042109
1601.0,Iodixanol,C0042373
1601.0,Iodixanol,C0042420
1601.0,Iodixanol,C0700200
1601.0,Iodixanol,C0042510
1601.0,Iodixanol,C0042571
1601.0,Iodixanol,C0042963
1601.0,Iodixanol,C0043352
1601.0,Iodixanol,C0085610
1601.0,Iodixanol,C0085612
1601.0,Iodixanol,C0085617
1601.0,Iodixanol,C0085628
1601.0,Iodixanol,C0549249
1601.0,Iodixanol,C0085631
1601.0,Iodixanol,C0085649
1601.0,Iodixanol,C0086439
1601.0,Iodixanol,C0149931
1601.0,Iodixanol,C0151205
1601.0,Iodixanol,C0151539
1601.0,Iodixanol,C0151734
1601.0,Iodixanol,C0151735
1601.0,Iodixanol,C0151744
1601.0,Iodixanol,C0151746
1601.0,Iodixanol,C1565489
1601.0,Iodixanol,C0151828
1601.0,Iodixanol,C0151908
1601.0,Iodixanol,C0152027
1601.0,Iodixanol,C0155003
1601.0,Iodixanol,C0231218
1601.0,Iodixanol,C0234215
1601.0,Iodixanol,C2047937
1601.0,Iodixanol,C0231303
1601.0,Iodixanol,C0700361
1601.0,Iodixanol,C0232286
1601.0,Iodixanol,C0234131
1601.0,Iodixanol,C0234507
1601.0,Iodixanol,C0234913
1601.0,Iodixanol,C0235490
1601.0,Iodixanol,C0236024
1601.0,Iodixanol,C0238201
1601.0,Iodixanol,C3160741
1601.0,Iodixanol,C0340464
1601.0,Iodixanol,C0340865
1601.0,Iodixanol,C0424790
1601.0,Iodixanol,C0085593
1601.0,Iodixanol,C0428977
1601.0,Iodixanol,C0542571
1601.0,Iodixanol,C0549386
1601.0,Iodixanol,C2939147
1601.0,Iodixanol,C0600228
1601.0,Iodixanol,C0700225
1601.0,Iodixanol,C0235431
1601.0,Iodixanol,C0700590
1601.0,Iodixanol,C0020458
1601.0,Iodixanol,C0917801
1601.0,Iodixanol,C1384666
1601.0,Iodixanol,C0011053
1601.0,Iodixanol,C1510410
1601.0,Iodixanol,C3241936
1601.0,Iodixanol,C3665386
1601.0,Iodixanol,C3665347
1604.0,Iohexol,C0000737
1604.0,Iohexol,C0687713
1604.0,Iohexol,C0002792
1604.0,Iohexol,C0002994
1604.0,Iohexol,C0003811
1604.0,Iohexol,C0003862
1604.0,Iohexol,C0948594
1604.0,Iohexol,C0003864
1604.0,Iohexol,C0004936
1604.0,Iohexol,C0005940
1604.0,Iohexol,C0006266
1604.0,Iohexol,C0007859
1604.0,Iohexol,C0009676
1604.0,Iohexol,C1443060
1604.0,Iohexol,C0010200
1604.0,Iohexol,C0011991
1604.0,Iohexol,C0012833
1604.0,Iohexol,C0013378
1604.0,Iohexol,C0013404
1604.0,Iohexol,C0014130
1604.0,Iohexol,C0015230
1604.0,Iohexol,C0011603
1604.0,Iohexol,C0015376
1604.0,Iohexol,C0015397
1604.0,Iohexol,C0015967
1604.0,Iohexol,C0016204
1604.0,Iohexol,C0016382
1604.0,Iohexol,C0017178
1604.0,Iohexol,C0018681
1604.0,Iohexol,C0018790
1604.0,Iohexol,C0018799
1604.0,Iohexol,C0018944
1604.0,Iohexol,C0020517
1604.0,Iohexol,C0020538
1604.0,Iohexol,C0020569
1604.0,Iohexol,C0020649
1604.0,Iohexol,C0021053
1604.0,Iohexol,C0022116
1604.0,Iohexol,C0023052
1604.0,Iohexol,C0023066
1604.0,Iohexol,C0025061
1604.0,Iohexol,C0025287
1604.0,Iohexol,C0027497
1604.0,Iohexol,C0027765
1604.0,Iohexol,C0030193
1604.0,Iohexol,C0030196
1604.0,Iohexol,C0030305
1604.0,Iohexol,C0030554
1604.0,Iohexol,C0033774
1604.0,Iohexol,C0034063
1604.0,Iohexol,C0035078
1604.0,Iohexol,C0036572
1604.0,Iohexol,C0036974
1604.0,Iohexol,C0037274
1604.0,Iohexol,C0037763
1604.0,Iohexol,C0038999
1604.0,Iohexol,C0039070
1604.0,Iohexol,C0041657
1604.0,Iohexol,C0040046
1604.0,Iohexol,C0040053
1604.0,Iohexol,C0040156
1604.0,Iohexol,C0020550
1604.0,Iohexol,C0040822
1604.0,Iohexol,C0041834
1604.0,Iohexol,C0042075
1604.0,Iohexol,C0041969
1604.0,Iohexol,C0042109
1604.0,Iohexol,C0042373
1604.0,Iohexol,C0042420
1604.0,Iohexol,C0700200
1604.0,Iohexol,C0042963
1604.0,Iohexol,C0085594
1604.0,Iohexol,C0085617
1604.0,Iohexol,C0085636
1604.0,Iohexol,C0151611
1604.0,Iohexol,C0151735
1604.0,Iohexol,C0151744
1604.0,Iohexol,C0151786
1604.0,Iohexol,C0151828
1604.0,Iohexol,C0152027
1604.0,Iohexol,C0155003
1604.0,Iohexol,C0220870
1604.0,Iohexol,C0234131
1604.0,Iohexol,C0234215
1604.0,Iohexol,C0238201
1604.0,Iohexol,C3160741
1604.0,Iohexol,C0340865
1604.0,Iohexol,C0393444
1604.0,Iohexol,C0428977
1604.0,Iohexol,C0542184
1604.0,Iohexol,C0852913
1604.0,Iohexol,C0151479
1604.0,Iohexol,C0853800
1604.0,Iohexol,C0857256
1604.0,Iohexol,C0231218
1604.0,Iohexol,C0919702
1604.0,Iohexol,C2830004
1604.0,Iohexol,C2939147
1604.0,Iohexol,C3241936
1605.0,Iopromide,C0000737
1605.0,Iopromide,C0687713
1605.0,Iopromide,C0001883
1605.0,Iopromide,C0600260
1605.0,Iopromide,C0002622
1605.0,Iopromide,C0002792
1605.0,Iopromide,C0002962
1605.0,Iopromide,C0002994
1605.0,Iopromide,C0003467
1605.0,Iopromide,C0003537
1605.0,Iopromide,C0003578
1605.0,Iopromide,C0003811
1605.0,Iopromide,C0003862
1605.0,Iopromide,C0948594
1605.0,Iopromide,C0004093
1605.0,Iopromide,C0004096
1605.0,Iopromide,C0004238
1605.0,Iopromide,C0004245
1605.0,Iopromide,C0004604
1605.0,Iopromide,C0004936
1605.0,Iopromide,C0005940
1605.0,Iopromide,C0006266
1605.0,Iopromide,C0006384
1605.0,Iopromide,C0007785
1605.0,Iopromide,C0007859
1605.0,Iopromide,C0008031
1605.0,Iopromide,C0009421
1605.0,Iopromide,C0009492
1605.0,Iopromide,C0009676
1605.0,Iopromide,C1443060
1605.0,Iopromide,C0009763
1605.0,Iopromide,C0009782
1605.0,Iopromide,C0009806
1605.0,Iopromide,C0010072
1605.0,Iopromide,C0010200
1605.0,Iopromide,C0010520
1605.0,Iopromide,C0011168
1605.0,Iopromide,C0011848
1605.0,Iopromide,C0011991
1605.0,Iopromide,C0012833
1605.0,Iopromide,C0013378
1605.0,Iopromide,C0013390
1605.0,Iopromide,C0013395
1605.0,Iopromide,C0013404
1605.0,Iopromide,C0013428
1605.0,Iopromide,C0013604
1605.0,Iopromide,C0013687
1605.0,Iopromide,C0014130
1605.0,Iopromide,C0014518
1605.0,Iopromide,C0014591
1605.0,Iopromide,C0015230
1605.0,Iopromide,C0011603
1605.0,Iopromide,C0015376
1605.0,Iopromide,C0015397
1605.0,Iopromide,C0015967
1605.0,Iopromide,C0016382
1605.0,Iopromide,C0017178
1605.0,Iopromide,C0018681
1605.0,Iopromide,C0018790
1605.0,Iopromide,C0018799
1605.0,Iopromide,C0018801
1605.0,Iopromide,C0018802
1605.0,Iopromide,C0018944
1605.0,Iopromide,C0018965
1605.0,Iopromide,C0019064
1605.0,Iopromide,C0019080
1605.0,Iopromide,C0518015
1605.0,Iopromide,C0019825
1605.0,Iopromide,C1527344
1605.0,Iopromide,C0020458
1605.0,Iopromide,C0020517
1605.0,Iopromide,C0020538
1605.0,Iopromide,C0020542
1605.0,Iopromide,C0020550
1605.0,Iopromide,C0020569
1605.0,Iopromide,C0020580
1605.0,Iopromide,C0020649
1605.0,Iopromide,C0020676
1605.0,Iopromide,C0021053
1605.0,Iopromide,C0021308
1605.0,Iopromide,C0021368
1605.0,Iopromide,C0022408
1605.0,Iopromide,C0029408
1605.0,Iopromide,C0022904
1605.0,Iopromide,C3495920
1605.0,Iopromide,C0023052
1605.0,Iopromide,C0023066
1605.0,Iopromide,C0025061
1605.0,Iopromide,C0025287
1605.0,Iopromide,C0026821
1605.0,Iopromide,C0037763
1605.0,Iopromide,C0026826
1605.0,Iopromide,C0026827
1605.0,Iopromide,C1142135
1605.0,Iopromide,C0026858
1605.0,Iopromide,C0026961
1605.0,Iopromide,C0027051
1605.0,Iopromide,C0948089
1605.0,Iopromide,C0027424
1605.0,Iopromide,C0027497
1605.0,Iopromide,C0027540
1605.0,Iopromide,C0027765
1605.0,Iopromide,C0028643
1605.0,Iopromide,C0278134
1605.0,Iopromide,C0030193
1605.0,Iopromide,C0030196
1605.0,Iopromide,C0030232
1605.0,Iopromide,C0030252
1605.0,Iopromide,C0030305
1605.0,Iopromide,C0030552
1605.0,Iopromide,C0030554
1605.0,Iopromide,C0031350
1605.0,Iopromide,C0032227
1605.0,Iopromide,C0033774
1605.0,Iopromide,C0034063
1605.0,Iopromide,C0035078
1605.0,Iopromide,C0035222
1605.0,Iopromide,C0035229
1605.0,Iopromide,C1145670
1605.0,Iopromide,C0035455
1605.0,Iopromide,C0036104
1605.0,Iopromide,C0037036
1605.0,Iopromide,C0036454
1605.0,Iopromide,C0036572
1605.0,Iopromide,C0036690
1605.0,Iopromide,C0243026
1605.0,Iopromide,C0036973
1605.0,Iopromide,C0085593
1605.0,Iopromide,C0036974
1605.0,Iopromide,C0037011
1605.0,Iopromide,C0037383
1605.0,Iopromide,C0037578
1605.0,Iopromide,C0037822
1605.0,Iopromide,C0038218
1605.0,Iopromide,C0038325
1605.0,Iopromide,C0014742
1605.0,Iopromide,C0038454
1605.0,Iopromide,C0038990
1605.0,Iopromide,C0038999
1605.0,Iopromide,C0039070
1605.0,Iopromide,C0041657
1605.0,Iopromide,C0039231
1605.0,Iopromide,C0040046
1605.0,Iopromide,C0040053
1605.0,Iopromide,C0040127
1605.0,Iopromide,C0040128
1605.0,Iopromide,C0040264
1605.0,Iopromide,C0040822
1605.0,Iopromide,C0041834
1605.0,Iopromide,C0042075
1605.0,Iopromide,C0041969
1605.0,Iopromide,C0042109
1605.0,Iopromide,C0042373
1605.0,Iopromide,C0042384
1605.0,Iopromide,C0042401
1605.0,Iopromide,C1142412
1605.0,Iopromide,C0042487
1605.0,Iopromide,C0042510
1605.0,Iopromide,C0042571
1605.0,Iopromide,C0042963
1605.0,Iopromide,C0043144
1605.0,Iopromide,C0043352
1605.0,Iopromide,C0080274
1605.0,Iopromide,C0085096
1605.0,Iopromide,C0085606
1605.0,Iopromide,C0042023
1605.0,Iopromide,C0085616
1605.0,Iopromide,C0085631
1605.0,Iopromide,C0085633
1605.0,Iopromide,C0233472
1605.0,Iopromide,C0085636
1605.0,Iopromide,C0085649
1605.0,Iopromide,C0149931
1605.0,Iopromide,C0151539
1605.0,Iopromide,C0151610
1605.0,Iopromide,C0040409
1605.0,Iopromide,C0151636
1605.0,Iopromide,C0151698
1605.0,Iopromide,C0151735
1605.0,Iopromide,C0151744
1605.0,Iopromide,C0151785
1605.0,Iopromide,C0151828
1605.0,Iopromide,C0151907
1605.0,Iopromide,C0155320
1605.0,Iopromide,C0158570
1605.0,Iopromide,C0162297
1605.0,Iopromide,C0178298
1605.0,Iopromide,C0037274
1605.0,Iopromide,C0231218
1605.0,Iopromide,C0234215
1605.0,Iopromide,C2047937
1605.0,Iopromide,C0232487
1605.0,Iopromide,C0232492
1605.0,Iopromide,C0232726
1605.0,Iopromide,C2242737
1605.0,Iopromide,C0034886
1605.0,Iopromide,C0233494
1605.0,Iopromide,C0233715
1605.0,Iopromide,C0235074
1605.0,Iopromide,C0235309
1605.0,Iopromide,C0235552
1605.0,Iopromide,C0235710
1605.0,Iopromide,C0236003
1605.0,Iopromide,C0521481
1605.0,Iopromide,C0236024
1605.0,Iopromide,C0240130
1605.0,Iopromide,C0152031
1605.0,Iopromide,C0240211
1605.0,Iopromide,C0242429
1605.0,Iopromide,C2363730
1605.0,Iopromide,C2363731
1605.0,Iopromide,C0260662
1605.0,Iopromide,C1384666
1605.0,Iopromide,C0302295
1605.0,Iopromide,C0340464
1605.0,Iopromide,C0340865
1605.0,Iopromide,C0344232
1605.0,Iopromide,C0392197
1605.0,Iopromide,C2939147
1605.0,Iopromide,C0393444
1605.0,Iopromide,C0423153
1605.0,Iopromide,C0152227
1605.0,Iopromide,C0428977
1605.0,Iopromide,C0442874
1605.0,Iopromide,C0031117
1605.0,Iopromide,C0476273
1605.0,Iopromide,C0520966
1605.0,Iopromide,C0522224
1605.0,Iopromide,C0542571
1605.0,Iopromide,C0549386
1605.0,Iopromide,C0549448
1605.0,Iopromide,C0558489
1605.0,Iopromide,C0574067
1605.0,Iopromide,C0700184
1605.0,Iopromide,C0700590
1605.0,Iopromide,C0750426
1605.0,Iopromide,C0853149
1605.0,Iopromide,C0917798
1605.0,Iopromide,C0917801
1605.0,Iopromide,C0947912
1605.0,Iopromide,C0151786
1605.0,Iopromide,C1504363
1605.0,Iopromide,C1504537
1605.0,Iopromide,C0262385
1605.0,Iopromide,C1527311
1605.0,Iopromide,C1565489
1605.0,Iopromide,C1994994
1605.0,Iopromide,C0039971
1605.0,Iopromide,C2830004
1605.0,Iopromide,C3257803
1605.0,Iopromide,C3665347
1605.0,Iopromide,C3665386
1606.0,Iothalamic acid,C0002792
1606.0,Iothalamic acid,C0002994
1606.0,Iothalamic acid,C0003460
1606.0,Iothalamic acid,C0003537
1606.0,Iothalamic acid,C0003578
1606.0,Iothalamic acid,C0003811
1606.0,Iothalamic acid,C0006266
1606.0,Iothalamic acid,C0008301
1606.0,Iothalamic acid,C0009421
1606.0,Iothalamic acid,C0009450
1606.0,Iothalamic acid,C0010200
1606.0,Iothalamic acid,C0010520
1606.0,Iothalamic acid,C0012739
1606.0,Iothalamic acid,C0013404
1606.0,Iothalamic acid,C0013491
1606.0,Iothalamic acid,C0013604
1606.0,Iothalamic acid,C0015376
1606.0,Iothalamic acid,C0015967
1606.0,Iothalamic acid,C0016382
1606.0,Iothalamic acid,C0018681
1606.0,Iothalamic acid,C0018790
1606.0,Iothalamic acid,C0018944
1606.0,Iothalamic acid,C0020517
1606.0,Iothalamic acid,C0020538
1606.0,Iothalamic acid,C0020649
1606.0,Iothalamic acid,C0023052
1606.0,Iothalamic acid,C0023066
1606.0,Iothalamic acid,C0026976
1606.0,Iothalamic acid,C0027424
1606.0,Iothalamic acid,C0027497
1606.0,Iothalamic acid,C0027540
1606.0,Iothalamic acid,C0028643
1606.0,Iothalamic acid,C0278134
1606.0,Iothalamic acid,C0020580
1606.0,Iothalamic acid,C0028961
1606.0,Iothalamic acid,C0030552
1606.0,Iothalamic acid,C0030554
1606.0,Iothalamic acid,C0033774
1606.0,Iothalamic acid,C0034063
1606.0,Iothalamic acid,C0036572
1606.0,Iothalamic acid,C0036974
1606.0,Iothalamic acid,C0037383
1606.0,Iothalamic acid,C0037763
1606.0,Iothalamic acid,C0037929
1606.0,Iothalamic acid,C0038990
1606.0,Iothalamic acid,C0020458
1606.0,Iothalamic acid,C0039070
1606.0,Iothalamic acid,C0012833
1606.0,Iothalamic acid,C0041657
1606.0,Iothalamic acid,C0040046
1606.0,Iothalamic acid,C0040053
1606.0,Iothalamic acid,C0041834
1606.0,Iothalamic acid,C0042109
1606.0,Iothalamic acid,C0042401
1606.0,Iothalamic acid,C1142412
1606.0,Iothalamic acid,C0042963
1606.0,Iothalamic acid,C0043144
1606.0,Iothalamic acid,C0043352
1606.0,Iothalamic acid,C0085593
1606.0,Iothalamic acid,C0085618
1606.0,Iothalamic acid,C0085616
1606.0,Iothalamic acid,C0220870
1606.0,Iothalamic acid,C0232197
1606.0,Iothalamic acid,C0232292
1606.0,Iothalamic acid,C0235710
1606.0,Iothalamic acid,C0232808
1606.0,Iothalamic acid,C0022660
1606.0,Iothalamic acid,C0234230
1606.0,Iothalamic acid,C0030193
1606.0,Iothalamic acid,C0234369
1606.0,Iothalamic acid,C0040822
1606.0,Iothalamic acid,C0235030
1606.0,Iothalamic acid,C0235031
1606.0,Iothalamic acid,C0340865
1606.0,Iothalamic acid,C0347950
1606.0,Iothalamic acid,C0004096
1606.0,Iothalamic acid,C0392197
1606.0,Iothalamic acid,C2939147
1606.0,Iothalamic acid,C0423791
1606.0,Iothalamic acid,C0522224
1606.0,Iothalamic acid,C0542052
1606.0,Iothalamic acid,C0857353
1606.0,Iothalamic acid,C3263723
1607.0,Ioversol,C0001122
1607.0,Ioversol,C0001339
1607.0,Ioversol,C0002622
1607.0,Ioversol,C0002792
1607.0,Ioversol,C0002949
1607.0,Ioversol,C0002962
1607.0,Ioversol,C0002994
1607.0,Ioversol,C0003130
1607.0,Ioversol,C0003460
1607.0,Ioversol,C0003467
1607.0,Ioversol,C0003507
1607.0,Ioversol,C0003537
1607.0,Ioversol,C0003578
1607.0,Ioversol,C0003811
1607.0,Ioversol,C0003855
1607.0,Ioversol,C0004153
1607.0,Ioversol,C0003850
1607.0,Ioversol,C0006266
1607.0,Ioversol,C0006384
1607.0,Ioversol,C0007177
1607.0,Ioversol,C0007222
1607.0,Ioversol,C0007785
1607.0,Ioversol,C0008031
1607.0,Ioversol,C0008301
1607.0,Ioversol,C0009421
1607.0,Ioversol,C0009676
1607.0,Ioversol,C1443060
1607.0,Ioversol,C0009763
1607.0,Ioversol,C0010072
1607.0,Ioversol,C0010200
1607.0,Ioversol,C0010520
1607.0,Ioversol,C0011175
1607.0,Ioversol,C0011991
1607.0,Ioversol,C0012739
1607.0,Ioversol,C0013144
1607.0,Ioversol,C2830004
1607.0,Ioversol,C0013378
1607.0,Ioversol,C0013404
1607.0,Ioversol,C0013491
1607.0,Ioversol,C0013922
1607.0,Ioversol,C0014544
1607.0,Ioversol,C0015230
1607.0,Ioversol,C0011603
1607.0,Ioversol,C0015376
1607.0,Ioversol,C0015967
1607.0,Ioversol,C0016382
1607.0,Ioversol,C0017086
1607.0,Ioversol,C0018524
1607.0,Ioversol,C0018681
