DrugID,DrugName,CID,ChEBI_ID,Pathway_ID,Pathway_Name,Evidence,Species
2416,Pranlukast,4887,CHEBI:94810,R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
2416,Pranlukast,4887,CHEBI:94810,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2416,Pranlukast,4887,CHEBI:94810,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2418,Prasterone,5881,CHEBI:28689,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2418,Prasterone,5881,CHEBI:28689,R-HSA-156580,Phase II - Conjugation of compounds,TAS,Homo sapiens
2418,Prasterone,5881,CHEBI:28689,R-HSA-156584,Cytosolic sulfonation of small molecules,TAS,Homo sapiens
2418,Prasterone,5881,CHEBI:28689,R-HSA-193048,Androgen biosynthesis,TAS,Homo sapiens
2418,Prasterone,5881,CHEBI:28689,R-HSA-196071,Metabolism of steroid hormones,TAS,Homo sapiens
2418,Prasterone,5881,CHEBI:28689,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
2418,Prasterone,5881,CHEBI:28689,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2418,Prasterone,5881,CHEBI:28689,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
2422,Pravastatin,54687,CHEBI:63618,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2422,Pravastatin,54687,CHEBI:63618,R-HSA-191273,Cholesterol biosynthesis,TAS,Homo sapiens
2422,Pravastatin,54687,CHEBI:63618,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2422,Pravastatin,54687,CHEBI:63618,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
2422,Pravastatin,54687,CHEBI:63618,R-HSA-9969896,Lanosterol biosynthesis,TAS,Homo sapiens
2424,Prazosin,4893,CHEBI:8364,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2424,Prazosin,4893,CHEBI:8364,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2424,Prazosin,4893,CHEBI:8364,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2424,Prazosin,4893,CHEBI:8364,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2424,Prazosin,4893,CHEBI:8364,R-HSA-390696,Adrenoceptors,TAS,Homo sapiens
2424,Prazosin,4893,CHEBI:8364,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-1643685,Disease,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-382556,ABC-family protein mediated transport,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-9748784,Drug ADME,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-9757110,Prednisone ADME,TAS,Homo sapiens
2427,Prednisolone,5755,CHEBI:8378,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-1643685,Disease,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-382556,ABC-family protein mediated transport,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-9748784,Drug ADME,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-9757110,Prednisone ADME,TAS,Homo sapiens
2431,Prednisone,5865,CHEBI:8382,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-156580,Phase II - Conjugation of compounds,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-156584,Cytosolic sulfonation of small molecules,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-1643685,Disease,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-193048,Androgen biosynthesis,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-193993,Mineralocorticoid biosynthesis,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-194002,Glucocorticoid biosynthesis,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-196071,Metabolism of steroid hormones,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-196108,Pregnenolone biosynthesis,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-211897,Cytochrome P450 - arranged by substrate type,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-211976,Endogenous sterols,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-5579028,Defective CYP17A1 causes AH5,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-5668914,Diseases of metabolism,TAS,Homo sapiens
2435,Pregnenolone,8955,CHEBI:16581,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
2436,Prenalterol,42396,CHEBI:8391,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2436,Prenalterol,42396,CHEBI:8391,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2436,Prenalterol,42396,CHEBI:8391,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2436,Prenalterol,42396,CHEBI:8391,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2436,Prenalterol,42396,CHEBI:8391,R-HSA-390696,Adrenoceptors,TAS,Homo sapiens
2436,Prenalterol,42396,CHEBI:8391,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2447,Procainamide,4913,CHEBI:8428,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2447,Procainamide,4913,CHEBI:8428,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2447,Procainamide,4913,CHEBI:8428,R-HSA-425407,SLC-mediated transmembrane transport,TAS,Homo sapiens
2447,Procainamide,4913,CHEBI:8428,R-HSA-549127,SLC-mediated transport of organic cations,TAS,Homo sapiens
2447,Procainamide,4913,CHEBI:8428,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2447,Procainamide,4913,CHEBI:8428,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
2449,Procarbazine,4915,CHEBI:71417,R-HSA-73884,Base Excision Repair,IEA,Homo sapiens
2449,Procarbazine,4915,CHEBI:71417,R-HSA-73894,DNA Repair,IEA,Homo sapiens
2449,Procarbazine,4915,CHEBI:71417,R-HSA-73929,"Base-Excision Repair, AP Site Formation",IEA,Homo sapiens
2449,Procarbazine,4915,CHEBI:71417,R-HSA-73942,DNA Damage Reversal,IEA,Homo sapiens
2449,Procarbazine,4915,CHEBI:71417,R-HSA-9729902,Reversible DNA damage induced by alkylating chemotherapeutic drugs,IEA,Homo sapiens
2449,Procarbazine,4915,CHEBI:71417,R-HSA-9730737,Alkylating DNA damage induced by chemotherapeutic drugs,IEA,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-1187000,Fertilization,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-1266738,Developmental Biology,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-1300642,Sperm Motility And Taxes,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-1474165,Reproduction,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-1643685,Disease,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-193048,Androgen biosynthesis,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-193993,Mineralocorticoid biosynthesis,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-194002,Glucocorticoid biosynthesis,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-196071,Metabolism of steroid hormones,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-211897,Cytochrome P450 - arranged by substrate type,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-211976,Endogenous sterols,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-5579021,Defective CYP21A2 causes AH3,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-5579028,Defective CYP17A1 causes AH5,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-5668914,Diseases of metabolism,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-8939211,ESR-mediated signaling,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-9006931,Signaling by Nuclear Receptors,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-9018519,Estrogen-dependent gene expression,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-9734767,Developmental Cell Lineages,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-9734779,Developmental Cell Lineages of the Integumentary System,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-9924644,Developmental Lineages of the Mammary Gland,TAS,Homo sapiens
2455,Progesterone,5994,CHEBI:17026,R-HSA-9927418,Developmental Lineage of Mammary Gland Luminal Epithelial Cells,TAS,Homo sapiens
2458,Promazine,4926,CHEBI:8459,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2458,Promazine,4926,CHEBI:8459,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2458,Promazine,4926,CHEBI:8459,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2458,Promazine,4926,CHEBI:8459,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2458,Promazine,4926,CHEBI:8459,R-HSA-390651,Dopamine receptors,TAS,Homo sapiens
2458,Promazine,4926,CHEBI:8459,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2460,Promethazine,4927,CHEBI:8461,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2460,Promethazine,4927,CHEBI:8461,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2460,Promethazine,4927,CHEBI:8461,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2460,Promethazine,4927,CHEBI:8461,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2460,Promethazine,4927,CHEBI:8461,R-HSA-390650,Histamine receptors,TAS,Homo sapiens
2460,Promethazine,4927,CHEBI:8461,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2463,Propantheline,4934,CHEBI:8481,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2463,Propantheline,4934,CHEBI:8481,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2463,Propantheline,4934,CHEBI:8481,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2463,Propantheline,4934,CHEBI:8481,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2463,Propantheline,4934,CHEBI:8481,R-HSA-390648,Muscarinic acetylcholine receptors,TAS,Homo sapiens
2463,Propantheline,4934,CHEBI:8481,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2474,Propylthiouracil,657298,CHEBI:8502,R-HSA-9709957,Sensory Perception,IEA,Homo sapiens
2474,Propylthiouracil,657298,CHEBI:8502,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
2474,Propylthiouracil,657298,CHEBI:8502,R-HSA-9717189,Sensory perception of taste,IEA,Homo sapiens
2474,Propylthiouracil,657298,CHEBI:8502,R-HSA-9717189,Sensory perception of taste,TAS,Homo sapiens
2474,Propylthiouracil,657298,CHEBI:8502,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",IEA,Homo sapiens
2474,Propylthiouracil,657298,CHEBI:8502,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",TAS,Homo sapiens
2475,Propyphenazone,3778,CHEBI:135538,R-HSA-2672351,Stimuli-sensing channels,TAS,Homo sapiens
2475,Propyphenazone,3778,CHEBI:135538,R-HSA-3295583,TRP channels,TAS,Homo sapiens
2475,Propyphenazone,3778,CHEBI:135538,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2475,Propyphenazone,3778,CHEBI:135538,R-HSA-983712,Ion channel transport,TAS,Homo sapiens
2487,Protriptyline,4976,CHEBI:8597,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
2487,Protriptyline,4976,CHEBI:8597,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
2487,Protriptyline,4976,CHEBI:8597,R-HSA-112316,Neuronal System,TAS,Homo sapiens
2487,Protriptyline,4976,CHEBI:8597,R-HSA-380615,Serotonin clearance from the synaptic cleft,TAS,Homo sapiens
2498,Pyridostigmine,4991,CHEBI:8665,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
2498,Pyridostigmine,4991,CHEBI:8665,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
2498,Pyridostigmine,4991,CHEBI:8665,R-HSA-112316,Neuronal System,TAS,Homo sapiens
2498,Pyridostigmine,4991,CHEBI:8665,R-HSA-1430728,Metabolism,TAS,Homo sapiens
2498,Pyridostigmine,4991,CHEBI:8665,R-HSA-1483191,Synthesis of PC,TAS,Homo sapiens
2498,Pyridostigmine,4991,CHEBI:8665,R-HSA-1483206,Glycerophospholipid biosynthesis,TAS,Homo sapiens
2498,Pyridostigmine,4991,CHEBI:8665,R-HSA-1483257,Phospholipid metabolism,TAS,Homo sapiens
2498,Pyridostigmine,4991,CHEBI:8665,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
2499,Pyrimethamine,4993,CHEBI:8673,R-HSA-1643685,Disease,TAS,Homo sapiens
2499,Pyrimethamine,4993,CHEBI:8673,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2499,Pyrimethamine,4993,CHEBI:8673,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2499,Pyrimethamine,4993,CHEBI:8673,R-HSA-9839923,Dengue Virus Infection,TAS,Homo sapiens
2499,Pyrimethamine,4993,CHEBI:8673,R-HSA-9918432,Maturation of DENV proteins,TAS,Homo sapiens
2499,Pyrimethamine,4993,CHEBI:8673,R-HSA-9918487,Dengue Virus Genome Translation and Replication,TAS,Homo sapiens
2504,Quetiapine,5002,CHEBI:8707,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2504,Quetiapine,5002,CHEBI:8707,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2504,Quetiapine,5002,CHEBI:8707,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2504,Quetiapine,5002,CHEBI:8707,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2504,Quetiapine,5002,CHEBI:8707,R-HSA-390650,Histamine receptors,TAS,Homo sapiens
2504,Quetiapine,5002,CHEBI:8707,R-HSA-390651,Dopamine receptors,TAS,Homo sapiens
2504,Quetiapine,5002,CHEBI:8707,R-HSA-390666,Serotonin receptors,TAS,Homo sapiens
2504,Quetiapine,5002,CHEBI:8707,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2506,Quinacrine,237,CHEBI:8711,R-HSA-1643685,Disease,TAS,Homo sapiens
2506,Quinacrine,237,CHEBI:8711,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2506,Quinacrine,237,CHEBI:8711,R-HSA-9678108,SARS-CoV-1 Infection,TAS,Homo sapiens
2506,Quinacrine,237,CHEBI:8711,R-HSA-9678110,Attachment and Entry,TAS,Homo sapiens
2506,Quinacrine,237,CHEBI:8711,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2506,Quinacrine,237,CHEBI:8711,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2508,Quinapril,54892,CHEBI:8713,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
2508,Quinapril,54892,CHEBI:8713,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
2508,Quinapril,54892,CHEBI:8713,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
2509,Quinaprilat,107994,CHEBI:140296,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
2509,Quinaprilat,107994,CHEBI:140296,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
2509,Quinaprilat,107994,CHEBI:140296,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
2511,Quinethazone,6307,CHEBI:8717,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2511,Quinethazone,6307,CHEBI:8717,R-HSA-425407,SLC-mediated transmembrane transport,TAS,Homo sapiens
2511,Quinethazone,6307,CHEBI:8717,R-HSA-426117,Cation-coupled Chloride cotransporters,TAS,Homo sapiens
2511,Quinethazone,6307,CHEBI:8717,R-HSA-9958790,SLC-mediated transport of inorganic anions,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-1643685,Disease,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-397014,Muscle contraction,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-425407,SLC-mediated transmembrane transport,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-549127,SLC-mediated transport of organic cations,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-5576891,Cardiac conduction,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-5619066,Defective SLC22A18 causes lung cancer (LNCR) and embryonal rhabdomyosarcoma 1 (RMSE1),TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-5619102,SLC transporter disorders,TAS,Homo sapiens
2514,Quinidine,441074,CHEBI:28593,R-HSA-5619115,Disorders of transmembrane transporters,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-1280215,Cytokine Signaling in Immune system,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-1643685,Disease,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-168256,Immune System,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-9607240,FLT3 Signaling,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-9682385,FLT3 signaling in disease,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-9702506,Drug resistance of FLT3 mutants,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-9702509,FLT3 mutants bind TKIs,TAS,Homo sapiens
2518,Quizartinib,24889392,CHEBI:90217,R-HSA-9702620,quizartinib-resistant FLT3 mutants,TAS,Homo sapiens
2525,Raloxifene,5035,CHEBI:8772,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2525,Raloxifene,5035,CHEBI:8772,R-HSA-8939211,ESR-mediated signaling,TAS,Homo sapiens
2525,Raloxifene,5035,CHEBI:8772,R-HSA-9006931,Signaling by Nuclear Receptors,TAS,Homo sapiens
2526,Raltegravir,54671008,CHEBI:82960,R-HSA-1643685,Disease,TAS,Homo sapiens
2526,Raltegravir,54671008,CHEBI:82960,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
2526,Raltegravir,54671008,CHEBI:82960,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
2526,Raltegravir,54671008,CHEBI:82960,R-HSA-9694271,Assembly of the SARS-CoV-2 Replication-Transcription Complex (RTC),TAS,Homo sapiens
2526,Raltegravir,54671008,CHEBI:82960,R-HSA-9694516,SARS-CoV-2 Infection,TAS,Homo sapiens
2526,Raltegravir,54671008,CHEBI:82960,R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,TAS,Homo sapiens
2526,Raltegravir,54671008,CHEBI:82960,R-HSA-9772572,Early SARS-CoV-2 Infection Events,TAS,Homo sapiens
2526,Raltegravir,54671008,CHEBI:82960,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-382556,ABC-family protein mediated transport,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-425407,SLC-mediated transmembrane transport,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-427975,Proton/oligopeptide cotransporters,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-9748784,Drug ADME,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-9757110,Prednisone ADME,TAS,Homo sapiens
2530,Ramipril,5362129,CHEBI:8774,R-HSA-9959399,SLC-mediated transport of oligopeptides,TAS,Homo sapiens
2531,Ramiprilat,5464096,CHEBI:77363,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
2531,Ramiprilat,5464096,CHEBI:77363,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
2531,Ramiprilat,5464096,CHEBI:77363,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
2531,Ramiprilat,5464096,CHEBI:77363,R-HSA-382556,ABC-family protein mediated transport,TAS,Homo sapiens
2531,Ramiprilat,5464096,CHEBI:77363,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
2531,Ramiprilat,5464096,CHEBI:77363,R-HSA-9748784,Drug ADME,TAS,Homo sapiens
2531,Ramiprilat,5464096,CHEBI:77363,R-HSA-9757110,Prednisone ADME,TAS,Homo sapiens
2532,Ramosetron,108000,CHEBI:135156,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,TAS,Homo sapiens
2532,Ramosetron,108000,CHEBI:135156,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
2532,Ramosetron,108000,CHEBI:135156,R-HSA-112316,Neuronal System,TAS,Homo sapiens
2533,Ranitidine,3001055,CHEBI:8776,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2533,Ranitidine,3001055,CHEBI:8776,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
2533,Ranitidine,3001055,CHEBI:8776,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
2533,Ranitidine,3001055,CHEBI:8776,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
2533,Ranitidine,3001055,CHEBI:8776,R-HSA-390650,Histamine receptors,TAS,Homo sapiens
2533,Ranitidine,3001055,CHEBI:8776,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-1433557,Signaling by SCF-KIT,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-1643685,Disease,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-186797,Signaling by PDGF,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-6802957,Oncogenic MAPK signaling,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
2539,Regorafenib,11167602,CHEBI:68647,R-HSA-9669921,KIT mutants bind TKIs,TAS,Homo sapiens
