DrugID,DrugName,gene_name,gene_concept_id,interaction_types,interaction_source_db_name,interaction_score,evidence_score
114.0,Acetylcholine,CHRM4,hgnc:1953,agonist,GuideToPharmacology,0.0794774617016257,1.0
279.0,Arecoline,CHRM4,hgnc:1953,agonist,GuideToPharmacology,0.0953729540419508,1.0
2652.0,Scopolamine,CHRM4,hgnc:1953,inhibitor,GuideToPharmacology,0.0953729540419508,1.0
440.0,Biperiden,CHRM4,hgnc:1953,inhibitor,GuideToPharmacology,0.0681235386013934,1.0
2704.0,Solifenacin,CHRM4,hgnc:1953,inhibitor,GuideToPharmacology,0.1907459080839017,2.0
1847.0,Mepenzolate,CHRM4,hgnc:1953,inhibitor,GuideToPharmacology,0.0794774617016257,1.0
150.0,Alcuronium,CHRM4,hgnc:1953,modulator,GuideToPharmacology,0.1192161925524385,1.0
3099.0,Vincamine,CHRM4,hgnc:1953,modulator,GuideToPharmacology,0.0953729540419508,1.0
3126.0,Xanomeline,CHRM4,hgnc:1953,agonist,GuideToPharmacology,0.0635819693613005,2.0
661.0,Cevimeline,CHRM4,hgnc:1953,agonist,GuideToPharmacology,0.0953729540419508,1.0
2198.0,Oxybutynin,CHRM4,hgnc:1953,inhibitor,GuideToPharmacology,0.0681235386013934,1.0
1502.0,Hexocyclium,CHRM4,hgnc:1953,inhibitor,GuideToPharmacology,0.1192161925524385,1.0
565.0,Carbamoylcholine,CHRM4,hgnc:1953,agonist,GuideToPharmacology,0.0681235386013934,1.0
3024.0,Tropicamide,CHRM4,hgnc:1953,inhibitor,GuideToPharmacology,0.2119398978710019,4.0
418.0,Bethanechol,CHRM4,hgnc:1953,agonist,GuideToPharmacology,0.0953729540419508,1.0
684.0,Chlorpromazine,CYP2E1,hgnc:2631,,NCI,0.1002499801009142,2.0
723.0,Ciprofloxacin,CYP2E1,hgnc:2631,,NCI,0.2363035245235836,2.0
1328.0,Fluorouracil,CYP2E1,hgnc:2631,,NCI,0.0260492074277966,2.0
1629.0,Isoflavone,CYP2E1,hgnc:2631,,NCI,1.102749781110056,2.0
2593.0,Ritonavir,CYP2E1,hgnc:2631,,NCI,0.1225277534566729,2.0
136.0,Afatinib,DVL2,hgnc:3086,,PharmGKB,1.764399649776091,2.0
1420.0,Gefitinib,DVL2,hgnc:3086,,PharmGKB,0.511420188340896,2.0
1156.0,Erlotinib,DVL2,hgnc:3086,,PharmGKB,0.6190875964126635,2.0
460.0,Bortezomib,PLAT,hgnc:9051,,DTC,0.0647882368338833,2.0
2172.0,Osimertinib,EGFR,hgnc:3236,,FDA,0.2819401502219527,31.0
1420.0,Gefitinib,EGFR,hgnc:3236,,FDA,0.1660797518838992,63.0
136.0,Afatinib,EGFR,hgnc:3236,,FDA,0.8549152942214049,94.0
1156.0,Erlotinib,EGFR,hgnc:3236,,FDA,0.4148525130600322,130.0
837.0,Dacomitinib,EGFR,hgnc:3236,,FDA,0.8185359199992175,18.0
564.0,Carbamazepine,MLN,hgnc:7141,,PharmGKB,2.205499562220113,2.0
2368.0,Piribedil,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.0377008472174378,1.0
263.0,Apomorphine,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.0616922954467164,3.0
2521.0,Raclopride,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0904820333218508,1.0
1029.0,Dopamine,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.0215433412671073,1.0
583.0,Cariprazine,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.3016067777395028,2.0
2588.0,Risperidone,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0068546994940796,1.0
777.0,Clozapine,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0049175018109701,1.0
2613.0,Ropinirole,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.3393076249569405,3.0
2277.0,Pergolide,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.0301606777739502,1.0
2673.0,Sertindole,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0251338981449585,1.0
524.0,Cabergoline,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.0301606777739502,1.0
686.0,Chlorprothixene,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.258520095205288,4.0
2855.0,Terguride,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.0348007820468657,1.0
2619.0,Rotigotine,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.2262050833046271,3.0
2451.0,Prochlorperazine,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0188504236087189,1.0
479.0,Bromocriptine,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.0502677962899171,2.0
2458.0,Promazine,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0251338981449585,1.0
1734.0,Lisuride,DRD3,hgnc:3024,agonist,GuideToPharmacology,0.0282756354130783,1.0
1202.0,Eticlopride,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0754016944348757,1.0
684.0,Chlorpromazine,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0274187979763184,2.0
1767.0,Loxapine,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.1005355925798342,2.0
2345.0,Pimozide,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.029187752684468,2.0
2284.0,Perospirone,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.1508033888697514,1.0
3161.0,Zotepine,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.0301606777739502,1.0
1866.0,Mesoridazine,DRD3,hgnc:3024,inhibitor,GuideToPharmacology,0.064630023801322,1.0
2746.0,Sulfadoxine,IKBKG,hgnc:5961,,PharmGKB,4.410999124440227,2.0
2499.0,Pyrimethamine,IKBKG,hgnc:5961,,PharmGKB,2.646599474664136,2.0
2443.0,Primaquine,IKBKG,hgnc:5961,,PharmGKB,2.646599474664136,2.0
293.0,Artesunate,IKBKG,hgnc:5961,,PharmGKB,4.410999124440227,2.0
2662.0,Selinexor,XPO1,hgnc:12825,inhibitor,GuideToPharmacology,6.616498686660341,4.0
1769.0,Lubiprostone,CLCN2,hgnc:2020,,TdgClinicalTrial,26.46599474664136,5.0
2122.0,Nortriptyline,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1121440455366159,4.0
1772.0,Lumateperone,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.3364321366098478,3.0
753.0,Clomipramine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1583210054634578,6.0
2487.0,Protriptyline,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1922469352056273,3.0
232.0,Amoxapine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1380234406604503,4.0
726.0,Citalopram,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.0472185454891014,4.0
2052.0,Nefazodone,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1223389587672174,3.0
3011.0,Trimipramine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1682160683049239,3.0
2295.0,Phenelzine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.0345058601651125,1.0
3151.0,Ziprasidone,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.0179430472858585,1.0
1740.0,Lofepramine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1121440455366159,1.0
898.0,Desipramine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.0897152364292927,3.0
1348.0,Fluvoxamine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1121440455366159,4.0
851.0,Dapoxetine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,1.345728546439391,3.0
1711.0,Levomilnacipran,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.4485761821464638,4.0
3084.0,Venlafaxine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.1631186116896232,4.0
2679.0,Sibutramine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.358860945717171,4.0
3161.0,Zotepine,SLC6A4,hgnc:11050,inhibitor,GuideToPharmacology,0.0299050788097642,1.0
1553.0,Ibutilide,CACNB1,hgnc:1401,,TEND,1.357230499827762,2.0
1647.0,Ivosidenib,IDH1,hgnc:5382,inhibitor,ChEMBL,0.1260285464125779,1.0
2149.0,Olutasidenib,IDH1,hgnc:5382,inhibitor,ChEMBL,0.1260285464125779,1.0
3116.0,Vorasidenib,IDH1,hgnc:5382,inhibitor,ChEMBL,0.0630142732062889,1.0
357.0,Baricitinib,JAK2,hgnc:6192,inhibitor,ChEMBL,0.1232887954036088,3.0
1983.0,Momelotinib,JAK2,hgnc:6192,inhibitor,ChEMBL,0.209217349775821,7.0
1243.0,Fedratinib,JAK2,hgnc:6192,inhibitor,ChEMBL,0.6027452219731988,11.0
2246.0,Peficitinib,JAK2,hgnc:6192,inhibitor,ChEMBL,0.131508048430516,2.0
2216.0,Pacritinib,JAK2,hgnc:6192,inhibitor,ChEMBL,0.3287701210762902,5.0
1283.0,Filgotinib,JAK2,hgnc:6192,inhibitor,ChEMBL,0.1643850605381451,3.0
1701.0,Lestaurtinib,JAK2,hgnc:6192,inhibitor,ChEMBL,0.1494409641255864,5.0
1021.0,Docetaxel,RXRA,hgnc:10477,,PharmGKB,0.0136775166649309,2.0
2618.0,Rosuvastatin,RXRA,hgnc:10477,,PharmGKB,0.0473452499939917,2.0
2789.0,Tafamidis,TTR,hgnc:12405,,GuideToPharmacology,14.11519719820872,4.0
1025.0,Dolasetron,HTR3C,hgnc:24003,,TdgClinicalTrial,0.5189410734635561,1.0
1465.0,Granisetron,HTR3C,hgnc:24003,,TdgClinicalTrial,0.3113646440781337,1.0
1685.0,Lasmiditan,HTR1F,hgnc:5292,,PharmGKB,4.602781695068064,4.0
798.0,Curcumin,TUBB8,hgnc:20773,,DTC,0.0192200397579094,2.0
782.0,Colchicine,TUBB8,hgnc:20773,,DTC,0.0915778364935687,9.0
2105.0,Nocodazole,TUBB8,hgnc:20773,,DTC,0.129735268365889,6.0
2215.0,Paclitaxel,TUBB8,hgnc:20773,,DTC,0.0576601192737284,13.0
3098.0,Vinblastine,TUBB8,hgnc:20773,,DTC,0.0502201038835699,3.0
3103.0,Vinorelbine,TUBB8,hgnc:20773,,DTC,0.0415152858770844,2.0
3100.0,Vincristine,TUBB8,hgnc:20773,,DTC,0.0205521217213289,4.0
3118.0,Vorinostat,TUBB8,hgnc:20773,,DTC,0.0211812683046349,2.0
784.0,Combretastatin A4,TUBB8,hgnc:20773,,DTC,0.2306404770949138,8.0
2883.0,Thalidomide,NFKB1,hgnc:7794,,TEND,0.030117774960616,2.0
561.0,Capsaicin,TRPV1,hgnc:12716,,TTD,0.2432536281860419,5.0
2215.0,Paclitaxel,NAT2,hgnc:7646,,NCI,0.064630023801322,4.0
813.0,Cyclophosphamide,NAT2,hgnc:7646,,NCI,0.0444806634397333,2.0
1189.0,Ethanol,NAT2,hgnc:7646,,NCI,0.0484725178509915,2.0
2251.0,Pemetrexed,EXO1,hgnc:3511,,PharmGKB,1.470333041480076,2.0
1328.0,Fluorouracil,EXO1,hgnc:3511,,PharmGKB,0.2778582125631639,2.0
555.0,Capecitabine,EXO1,hgnc:3511,,PharmGKB,0.6415998726458513,2.0
1894.0,Methotrexate,FGF14,hgnc:3671,,PharmGKB,0.9286313946189952,2.0
1527.0,Hydrogen peroxide,MSR1,hgnc:7376,,NCI,2.582048267965011,2.0
1939.0,Metyrosine,TH,hgnc:11782,inhibitor,ChEMBL,1.102749781110057,6.0
3151.0,Ziprasidone,LYN,hgnc:6735,,PharmGKB,0.0864195746829105,2.0
460.0,Bortezomib,PSME2P2,hgnc:30160,other/unknown,MyCancerGenome,0.3077441249609461,1.0
580.0,Carfilzomib,PSME2P2,hgnc:30160,other/unknown,MyCancerGenome,0.4410999124440227,1.0
1214.0,Etonogestrel,NR1I2,hgnc:7968,,PharmGKB,0.3528799299552181,2.0
1844.0,Memantine,NR1I2,hgnc:7968,,PharmGKB,0.2940666082960151,2.0
136.0,Afatinib,NR1I2,hgnc:7968,,PharmGKB,0.0882199824888045,2.0
2572.0,Rifampin,NR1I2,hgnc:7968,,PharmGKB,0.2737861525514624,9.0
1021.0,Docetaxel,NR1I2,hgnc:7968,,PharmGKB,0.0196044405530676,2.0
1572.0,Imatinib,NR1I2,hgnc:7968,,PharmGKB,0.0241698582161108,2.0
2244.0,Pazopanib,NR1I2,hgnc:7968,,PharmGKB,0.0360081561178794,2.0
1894.0,Methotrexate,NR1I2,hgnc:7968,,PharmGKB,0.0154771899103165,2.0
2779.0,Sunitinib,NR1I2,hgnc:7968,,PharmGKB,0.1002499801009142,5.0
927.0,Dexmedetomidine,NR1I2,hgnc:7968,,PharmGKB,0.0840190309417186,2.0
2551.0,Repaglinide,NR1I2,hgnc:7968,,PharmGKB,0.1260285464125779,2.0
816.0,Cyclosporine,NR1I2,hgnc:7968,,PharmGKB,0.0304206836168291,3.0
1027.0,Dolutegravir,NR1I2,hgnc:7968,,PharmGKB,0.8821998248880455,3.0
1046.0,Doxorubicin,NR1I2,hgnc:7968,,PharmGKB,0.010628913552868,2.0
1632.0,Isoniazid,NR1I2,hgnc:7968,,PharmGKB,0.1603999681614628,2.0
2215.0,Paclitaxel,NR1I2,hgnc:7968,,PharmGKB,0.0301606777739502,4.0
2689.0,Sirolimus,NR1I2,hgnc:7968,,PharmGKB,0.0309543798206331,2.0
3117.0,Voriconazole,NR1I2,hgnc:7968,,PharmGKB,0.1603999681614628,2.0
1304.0,Flucloxacillin,NR1I2,hgnc:7968,,PharmGKB,0.1960444055306767,2.0
1879.0,Metformin,NR1I2,hgnc:7968,,PharmGKB,0.0326740675884461,2.0
743.0,Clodronic acid,SLC17A9,hgnc:16192,inhibitor,GuideToPharmacology,7.561712784754675,1.0
1689.0,Lazertinib,GSTM1,hgnc:4632,,PharmGKB,0.9205563390136128,2.0
835.0,Dacarbazine,GSTM1,hgnc:4632,,PharmGKB,0.3068521130045376,2.0
452.0,Bleomycin,GSTM1,hgnc:4632,,PharmGKB,0.287673855941754,2.0
777.0,Clozapine,GSTM1,hgnc:4632,,PharmGKB,0.0500302358159572,2.0
813.0,Cyclophosphamide,GSTM1,hgnc:4632,,PharmGKB,0.0812255593247305,3.0
2215.0,Paclitaxel,GSTM1,hgnc:4632,,PharmGKB,0.0393400144877612,2.0
1216.0,Etoposide,GSTM1,hgnc:4632,,PharmGKB,0.0793583050873804,2.0
505.0,Busulfan,GSTM1,hgnc:4632,,PharmGKB,0.242251668161477,2.0
3098.0,Vinblastine,GSTM1,hgnc:4632,,PharmGKB,0.1484768288731633,2.0
333.0,Azathioprine,GSTM1,hgnc:4632,,PharmGKB,0.2140828695380494,4.0
1060.0,Dutasteride,SRD5A1,hgnc:11284,inhibitor,ChEMBL,5.293198949328272,3.0
94.0,Abiraterone,SRD5A1,hgnc:11284,inhibitor,ChEMBL,0.6301427320628896,1.0
2874.0,Tetrahydrocannabivarin,TRPV6,hgnc:14006,inhibitor,GuideToPharmacology,2.646599474664136,1.0
3047.0,Umbralisib,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.284580588673563,2.0
176.0,Alpelisib,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.0388064439100313,3.0
786.0,Copanlisib,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.1348013314769509,6.0
3124.0,Wortmannin,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.0237150490561302,1.0
1285.0,Fimepinostat,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.0328362217700265,1.0
839.0,Dactolisib,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.0485080548875391,5.0
1561.0,Idelalisib,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.3049077735788175,5.0
1062.0,Duvelisib,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.1707483532041378,2.0
1697.0,Leniolisib,PIK3CD,hgnc:8977,inhibitor,GuideToPharmacology,0.4268708830103446,3.0
1569.0,Iloprost,PPARA,hgnc:9232,,TALC,0.064630023801322,1.0
1067.0,Ebselen,ALB,hgnc:399,,TTD,0.056012687294479,1.0
2205.0,Oxyphenbutazone,ALB,hgnc:399,,TTD,0.1782221868460697,1.0
1401.0,Gadofosveset trisodium,ALB,hgnc:399,,TTD,1.960444055306767,1.0
960.0,Didanosine,NT5C2,hgnc:8022,,PharmGKB,1.512342556950935,2.0
1861.0,Mercaptopurine,NT5C2,hgnc:8022,,PharmGKB,1.17626643318406,6.0
823.0,Cytarabine,NT5C2,hgnc:8022,,PharmGKB,0.2378965819922819,2.0
2686.0,Simvastatin,APOA5,hgnc:17288,,PharmGKB,0.6351838739193928,3.0
1766.0,Lovastatin,APOA5,hgnc:17288,,PharmGKB,0.8821998248880455,3.0
2618.0,Rosuvastatin,APOA5,hgnc:17288,,PharmGKB,0.8143382998966574,2.0
311.0,Atorvastatin,APOA5,hgnc:17288,,PharmGKB,0.9340939322344012,3.0
3098.0,Vinblastine,TUBB,hgnc:20778,,TdgClinicalTrial,0.0832918796117745,6.0
782.0,Colchicine,TUBB,hgnc:20778,,TdgClinicalTrial,0.0928187285869775,11.0
3103.0,Vinorelbine,TUBB,hgnc:20778,,TdgClinicalTrial,0.0688546204790669,4.0
3100.0,Vincristine,TUBB,hgnc:20778,,TdgClinicalTrial,0.0340864457817163,8.0
1572.0,Imatinib,KIT,hgnc:6342,,OncoKB,0.7413292333448921,137.0
322.0,Avapritinib,KIT,hgnc:6342,,OncoKB,1.876320523082783,19.0
2539.0,Regorafenib,KIT,hgnc:6342,,OncoKB,0.227432790676701,19.0
2779.0,Sunitinib,KIT,hgnc:6342,,OncoKB,0.3950148469647965,44.0
1835.0,Melagatran,VPS35,hgnc:13487,,DTC,17.64399649776091,2.0
2640.0,Salvinorin A,OPRK1,hgnc:8154,agonist,GuideToPharmacology,1.212182965495024,3.0
989.0,Dihydromorphine,OPRK1,hgnc:8154,agonist,GuideToPharmacology,0.1346869961661138,1.0
2966.0,Tramadol,OPRK1,hgnc:8154,agonist,GuideToPharmacology,0.0673434980830569,3.0
502.0,Buprenorphine,OPRK1,hgnc:8154,inhibitor,GuideToPharmacology,0.1346869961661138,3.0
2032.0,Naltrexone,OPRK1,hgnc:8154,inhibitor,GuideToPharmacology,0.1469312685448514,4.0
2264.0,Pentazocine,OPRK1,hgnc:8154,agonist,GuideToPharmacology,0.303045741373756,3.0
2641.0,Samidorphan,OPRK1,hgnc:8154,inhibitor,GuideToPharmacology,0.2693739923322276,2.0
307.0,Aticaprant,OPRK1,hgnc:8154,inhibitor,GuideToPharmacology,0.4040609884983415,3.0
1911.0,Methylnaltrexone,OPRK1,hgnc:8154,inhibitor,GuideToPharmacology,0.0808121976996682,1.0
2028.0,Nalmefene,OPRK1,hgnc:8154,inhibitor,GuideToPharmacology,0.4040609884983415,3.0
1010.0,Diprenorphine,OPRK1,hgnc:8154,inhibitor,GuideToPharmacology,0.1346869961661138,1.0
2029.0,Nalorphine,OPRK1,hgnc:8154,agonist,GuideToPharmacology,0.1346869961661138,1.0
515.0,Butorphanol,OPRK1,hgnc:8154,agonist,GuideToPharmacology,0.1731689950707177,3.0
1218.0,Etorphine,OPRK1,hgnc:8154,agonist,GuideToPharmacology,0.1346869961661138,1.0
3078.0,Varenicline,CHRFAM7A,hgnc:15781,,PharmGKB,5.293198949328272,1.0
2474.0,Propylthiouracil,TPO,hgnc:12015,inhibitor,ChEMBL,2.646599474664136,5.0
1890.0,Methimazole,TPO,hgnc:12015,inhibitor,ChEMBL,2.520570928251558,5.0
569.0,Carbimazole,TPO,hgnc:12015,inhibitor,ChEMBL,7.057598599104364,4.0
2572.0,Rifampin,CYP27B1,hgnc:2606,,PharmGKB,0.3650482034019499,2.0
872.0,Deferasirox,CYP27B1,hgnc:2606,,PharmGKB,1.323299737332068,2.0
3145.0,Zilucoplan,CHRNE,hgnc:1966,,PharmGKB,0.3308249343330171,1.0
1263.0,Fentanyl,DRD1,hgnc:3020,,PharmGKB,0.0193890071403966,2.0
1489.0,Haloperidol,DRD1,hgnc:3020,,PharmGKB,0.0159361702523807,4.0
2073.0,Nicotine,DRD1,hgnc:3020,,PharmGKB,0.0202908214259964,3.0
503.0,Bupropion,DRD1,hgnc:3020,,PharmGKB,0.041547872443707,2.0
2219.0,Palbociclib,CDK9,hgnc:1780,,DTC,0.0185076886340149,1.0
196.0,Alvocidib,CDK9,hgnc:1780,,DTC,0.5428921999311049,8.0
1598.0,Infigratinib,FGFR4,hgnc:3691,inhibitor,ChEMBL,0.1353759322078842,3.0
1385.0,Futibatinib,FGFR4,hgnc:3691,inhibitor,ChEMBL,0.2965377562648892,2.0
1151.0,Erdafitinib,FGFR4,hgnc:3691,inhibitor,ChEMBL,0.2306404770949138,2.0
2458.0,Promazine,CHRM4,hgnc:1953,,TEND,0.0529849744677504,2.0
2891.0,Thiethylperazine,CHRM4,hgnc:1953,,TEND,0.0867026854926825,2.0
1930.0,Metixene,CHRM4,hgnc:1953,,TEND,0.1907459080839017,2.0
399.0,Benzquinamide,CHRM4,hgnc:1953,,TEND,0.1192161925524385,2.0
1895.0,Methotrimeprazine,CHRM4,hgnc:1953,,TEND,0.0681235386013934,2.0
2138.0,Olanzapine,CHRM4,hgnc:1953,,TEND,0.0140254344179339,2.0
1509.0,Homatropine methylbromide,CHRM4,hgnc:1953,,TEND,0.1059699489355009,2.0
2469.0,Propiomazine,CHRM4,hgnc:1953,,TEND,0.0681235386013934,2.0
2452.0,Procyclidine,CHRM4,hgnc:1953,,TEND,0.2384323851048771,2.0
3024.0,Tropicamide,CHRM4,hgnc:1953,,TEND,0.2119398978710019,4.0
2460.0,Promethazine,CHRM4,hgnc:1953,,TEND,0.0596080962762192,2.0
316.0,Atropine,CHRM4,hgnc:1953,,TEND,0.1192161925524385,3.0
1189.0,Ethanol,CYP1A2,hgnc:2596,,PharmGKB,0.0023240248284721,2.0
1489.0,Haloperidol,CYP1A2,hgnc:2596,,PharmGKB,0.0024832046112442,2.0
106.0,Acetaminophen,CYP1A2,hgnc:2596,,PharmGKB,0.0108764361972498,6.0
898.0,Desipramine,CYP1A2,hgnc:2596,,PharmGKB,0.0060424645540277,1.0
835.0,Dacarbazine,CYP1A2,hgnc:2596,,PharmGKB,0.0241698582161108,4.0
476.0,Bromazepam,CYP1A2,hgnc:2596,,PharmGKB,0.0043160461100197,1.0
2624.0,Rucaparib,CYP1A2,hgnc:2596,,PharmGKB,0.0075530806925346,2.0
2594.0,Rivaroxaban,CYP1A2,hgnc:2596,,PharmGKB,0.0120849291080554,2.0
2065.0,Nevirapine,CYP1A2,hgnc:2596,,PharmGKB,0.0164794487837119,4.0
1578.0,Imipramine,CYP1A2,hgnc:2596,,PharmGKB,0.019422207495089,3.0
927.0,Dexmedetomidine,CYP1A2,hgnc:2596,,PharmGKB,0.0129481383300593,3.0
3082.0,Vemurafenib,CYP1A2,hgnc:2596,,PharmGKB,0.0053315863712009,2.0
723.0,Ciprofloxacin,CYP1A2,hgnc:2596,,PharmGKB,0.0258962766601187,4.0
753.0,Clomipramine,CYP1A2,hgnc:2596,,PharmGKB,0.0159947591136027,3.0
2800.0,Tamoxifen,CYP1A2,hgnc:2596,,PharmGKB,0.0078814755052535,4.0
1348.0,Fluvoxamine,CYP1A2,hgnc:2596,,PharmGKB,0.0113296210388019,2.0
1156.0,Erlotinib,CYP1A2,hgnc:2596,,PharmGKB,0.0031802445021198,2.0
838.0,Dactinomycin,CD5,hgnc:1685,,NCI,0.302468511390187,2.0
215.0,Aminophylline,ADORA1,hgnc:262,inhibitor,ChEMBL,0.0490111013826691,1.0
2609.0,Rolofylline,ADORA1,hgnc:262,inhibitor,ChEMBL,0.4901110138266918,4.0
529.0,Caffeine,ADORA1,hgnc:262,inhibitor,ChEMBL,0.1153202385474569,8.0
3109.0,Vismodegib,SMO,hgnc:11119,,DoCM,15.56823220390668,15.0
2443.0,Primaquine,CYB5R4,hgnc:20147,,PharmGKB,1.058639789865654,1.0
1931.0,Metoclopramide,CYB5R4,hgnc:20147,,PharmGKB,0.8143382998966574,1.0
1637.0,Isosorbide mononitrate,CYB5R4,hgnc:20147,,PharmGKB,1.058639789865654,1.0
1636.0,Isosorbide dinitrate,CYB5R4,hgnc:20147,,PharmGKB,0.9623998089687767,1.0
2689.0,Sirolimus,MAPK10,hgnc:6872,,NCI,0.0357165921007305,2.0
1969.0,Mitomycin,MAPK10,hgnc:6872,,NCI,0.096945035701983,2.0
1809.0,Masoprocol,MAPK10,hgnc:6872,,NCI,0.0433158670157796,2.0
287.0,Arsenic trioxide,MAPK10,hgnc:6872,,NCI,0.0783017596054478,2.0
311.0,Atorvastatin,MAPK10,hgnc:6872,,NCI,0.0925384431700747,2.0
1618.0,Irinotecan,MAPK10,hgnc:6872,,NCI,0.0299389080844359,2.0
3124.0,Wortmannin,MAPK10,hgnc:6872,,NCI,0.1071497763021917,2.0
1137.0,Epinephrine,MAPK10,hgnc:6872,,NCI,0.065672443540053,2.0
2958.0,Topiramate,GRIK2,hgnc:4580,inhibitor,ChEMBL,0.0407169149948328,1.0
1964.0,Mitapivat,PKLR,hgnc:9020,,PharmGKB,10.58639789865654,1.0
1879.0,Metformin,PKLR,hgnc:9020,,PharmGKB,0.1960444055306767,1.0
1494.0,Hesperetin,TGFBR2,hgnc:11773,,DTC,1.17626643318406,2.0
901.0,Desmopressin,AVPR1B,hgnc:896,,TEND,1.260285464125779,5.0
1039.0,Doxacurium,CHRNA2,hgnc:1956,,TdgClinicalTrial,0.5816702142118981,2.0
1972.0,Mivacurium,CHRNA2,hgnc:1956,,TdgClinicalTrial,2.035845749741643,3.0
1932.0,Metocurine,CHRNA2,hgnc:1956,,TdgClinicalTrial,4.071691499483287,2.0
3024.0,Tropicamide,CHRNA2,hgnc:1956,,TdgClinicalTrial,0.6786152499138812,3.0
2073.0,Nicotine,CHRNA2,hgnc:1956,,TdgClinicalTrial,0.0946904999879834,2.0
1414.0,Gantacurium,CHRNA2,hgnc:1956,,TdgClinicalTrial,2.035845749741643,1.0
440.0,Biperiden,CHRNA2,hgnc:1956,,TdgClinicalTrial,0.5816702142118981,2.0
2226.0,Pancuronium,CHRNA2,hgnc:1956,,TdgClinicalTrial,1.357230499827762,2.0
565.0,Carbamoylcholine,CHRNA2,hgnc:1956,,TdgClinicalTrial,0.8725053213178472,3.0
869.0,Decamethonium,CHRNA2,hgnc:1956,,TdgClinicalTrial,2.035845749741643,2.0
1408.0,Gallamine triethiodide,CHRNA2,hgnc:1956,,TdgClinicalTrial,0.3701537726802988,2.0
2353.0,Pipecuronium,CHRNA2,hgnc:1956,,TdgClinicalTrial,6.10753724922493,3.0
2603.0,Rocuronium,CHRNA2,hgnc:1956,,TdgClinicalTrial,0.8725053213178472,3.0
2692.0,Sitagliptin,CDKAL1,hgnc:21050,,PharmGKB,13.23299737332068,2.0
2787.0,Tacrolimus,SPP1,hgnc:11255,,NCI,0.243926218863054,2.0
1428.0,Gentamicin,SPP1,hgnc:11255,,NCI,0.4448066343973338,2.0
3124.0,Wortmannin,SPP1,hgnc:11255,,NCI,0.3979848834081408,2.0
2219.0,Palbociclib,CDK6,hgnc:1777,inhibitor,ClearityFoundationClinicalTrial,0.2080864451824382,8.0
92.0,Abemaciclib,CDK6,hgnc:1777,inhibitor,ClearityFoundationClinicalTrial,0.3764721870077007,5.0
1652.0,KOS-1584,TUBA3C,hgnc:12408,modulator,ChEMBL,0.034596071564237,1.0
2694.0,Soblidotin,TUBA3C,hgnc:12408,inhibitor,ChEMBL,0.034596071564237,1.0
