STITCH_ID,SIDER_DrugName,MatchType,Confidence,CandidateDrugID,CandidateDrugName,Similarity
CID100003738,iotrolan,FUZZY_CANDIDATE,REVIEW,3020,Trolamine,0.7059
CID100003998,mafenide,FUZZY_CANDIDATE,REVIEW,231,Amonafide,0.7059
CID100004178,mexiletine,FUZZY_CANDIDATE,REVIEW,1101,Emetine,0.7059
CID100004695,isosulfan,FUZZY_CANDIDATE,REVIEW,505,Busulfan,0.7059
CID100005538,retinoic,FUZZY_CANDIDATE,REVIEW,1353,Foretinib,0.7059
CID100008197,tetraen,FUZZY_CANDIDATE,REVIEW,1840,Melitracen,0.7059
CID100008197,tetraen,FUZZY_CANDIDATE,REVIEW,2871,Tetracaine,0.7059
CID100008197,tetraen,FUZZY_CANDIDATE,REVIEW,2877,Tetrazepam,0.7059
CID100011973,Brolene,FUZZY_CANDIDATE,REVIEW,425,Bexarotene,0.7059
CID100011973,Brolene,FUZZY_CANDIDATE,REVIEW,847,Dantrolene,0.7059
CID100012620,Tadenan,FUZZY_CANDIDATE,REVIEW,2693,Sitaxentan,0.7059
CID100023926,lanthanum,FUZZY_CANDIDATE,REVIEW,2386,Platinum,0.7059
CID100023993,yttrium,FUZZY_CANDIDATE,REVIEW,2928,Tiotropium,0.7059
CID100025959,Prussian,FUZZY_CANDIDATE,REVIEW,1783,Lypressin,0.7059
CID100037720,pentosan,FUZZY_CANDIDATE,REVIEW,2327,Phenytoin,0.7059
CID100057166,Photofrin,FUZZY_CANDIDATE,REVIEW,1195,Ethotoin,0.7059
CID100069512,malvidin,FUZZY_CANDIDATE,REVIEW,196,Alvocidib,0.7059
CID100083606,strontium,FUZZY_CANDIDATE,REVIEW,3026,Trospium,0.7059
CID100122316,rasagiline,FUZZY_CANDIDATE,REVIEW,252,Aniline,0.7059
CID100157921,methyl,FUZZY_CANDIDATE,REVIEW,1923,Methyprylon,0.7059
CID100168924,lanthanum,FUZZY_CANDIDATE,REVIEW,2386,Platinum,0.7059
CID103086257,Photofrin,FUZZY_CANDIDATE,REVIEW,1195,Ethotoin,0.7059
CID105001396,warfarin,FUZZY_CANDIDATE,REVIEW,2021,Nafarelin,0.7059
CID105360237,Paroven,FUZZY_CANDIDATE,REVIEW,589,Caroverine,0.7059
CID105360237,Paroven,FUZZY_CANDIDATE,REVIEW,2240,Paroxetine,0.7059
CID105487068,Mersyndol,FUZZY_CANDIDATE,REVIEW,1864,Mersalyl,0.7059
CID106437075,Timentin,FUZZY_CANDIDATE,REVIEW,1844,Memantine,0.7059
CID111672461,gadofosveset,FUZZY_CANDIDATE,REVIEW,1401,Gadofosveset trisodium,0.7059
CID116131215,Abarelix,FUZZY_CANDIDATE,REVIEW,875,Degarelix,0.7059
CID116131215,Abarelix,FUZZY_CANDIDATE,REVIEW,2021,Nafarelin,0.7059
CID116132441,Refludan,FUZZY_CANDIDATE,REVIEW,1114,Enflurane,0.7059
CID122834577,nesiritide,FUZZY_CANDIDATE,REVIEW,2097,Nitrite,0.7059
CID144564722,Promacta,FUZZY_CANDIDATE,REVIEW,2363,Piracetam,0.7059
CID153477714,heparin,FUZZY_CANDIDATE,REVIEW,1494,Hesperetin,0.7059
CID100000143,leucovorin,FUZZY_CANDIDATE,REVIEW,1321,Fluocortin,0.7
CID100002168,amorolfine,FUZZY_CANDIDATE,REVIEW,218,Amiodarone,0.7
CID100002883,crotamiton,FUZZY_CANDIDATE,REVIEW,1154,Ergotamine,0.7
CID100003121,valproate,FUZZY_CANDIDATE,REVIEW,97,Acamprosate,0.7
CID100003155,dothiepin,FUZZY_CANDIDATE,REVIEW,772,Clothiapine,0.7
CID100003250,ergonovine,FUZZY_CANDIDATE,REVIEW,1154,Ergotamine,0.7
CID100003777,isopropyl,FUZZY_CANDIDATE,REVIEW,1963,Misoprostol,0.7
CID100004046,mefloquine,FUZZY_CANDIDATE,REVIEW,1313,Flumequine,0.7
CID100004046,mefloquine,FUZZY_CANDIDATE,REVIEW,1932,Metocurine,0.7
CID100004178,mexiletine,FUZZY_CANDIDATE,REVIEW,1206,Etilefrine,0.7
CID100004178,mexiletine,FUZZY_CANDIDATE,REVIEW,2917,Tiletamine,0.7
CID100004205,mirtazapine,FUZZY_CANDIDATE,REVIEW,1958,Minaprine,0.7
CID100004236,modafinil,FUZZY_CANDIDATE,REVIEW,1962,Mirodenafil,0.7
CID100004274,tetrofosmin,FUZZY_CANDIDATE,REVIEW,1879,Metformin,0.7
CID100004274,tetrofosmin,FUZZY_CANDIDATE,REVIEW,2851,Terazosin,0.7
CID100004673,pamidronate,FUZZY_CANDIDATE,REVIEW,2222,Palmidrol,0.7
CID100004891,praziquantel,FUZZY_CANDIDATE,REVIEW,2273,Perazine,0.7
CID100005538,retinoic,FUZZY_CANDIDATE,REVIEW,164,Alitretinoin,0.7
CID100006451,bromcresol,FUZZY_CANDIDATE,REVIEW,478,Bromisoval,0.7
CID100007638,monobenzone,FUZZY_CANDIDATE,REVIEW,391,Benzilone,0.7
CID100023982,gadolinium,FUZZY_CANDIDATE,REVIEW,123,Aclidinium,0.7
CID100036523,gonadorelin,FUZZY_CANDIDATE,REVIEW,1462,Goserelin,0.7
CID100036523,gonadorelin,FUZZY_CANDIDATE,REVIEW,1473,Guanadrel,0.7
CID100036523,gonadorelin,FUZZY_CANDIDATE,REVIEW,2021,Nafarelin,0.7
CID100037720,pentosan,FUZZY_CANDIDATE,REVIEW,2321,Phentolamine,0.7
CID100038904,carboplatin,FUZZY_CANDIDATE,REVIEW,568,Carbidopa,0.7
CID100041684,nitazoxanide,FUZZY_CANDIDATE,REVIEW,1559,Idazoxan,0.7
CID100044563,lodoxamide,FUZZY_CANDIDATE,REVIEW,1030,Dopexamine,0.7
CID100044564,lodoxamide,FUZZY_CANDIDATE,REVIEW,1030,Dopexamine,0.7
CID100047319,atracurium,FUZZY_CANDIDATE,REVIEW,150,Alcuronium,0.7
CID100054373,Octreotide,FUZZY_CANDIDATE,REVIEW,1680,Lanreotide,0.7
CID100055480,milnacipran,FUZZY_CANDIDATE,REVIEW,1958,Minaprine,0.7
CID100065840,colestimide,FUZZY_CANDIDATE,REVIEW,1925,Metiamide,0.7
CID100083606,strontium,FUZZY_CANDIDATE,REVIEW,2702,Sofpironium,0.7
CID100122316,rasagiline,FUZZY_CANDIDATE,REVIEW,766,Clorgiline,0.7
CID100122316,rasagiline,FUZZY_CANDIDATE,REVIEW,2410,Prajmaline,0.7
CID100135113,sacrosidase,FUZZY_CANDIDATE,REVIEW,126,Acteoside,0.7
CID100160051,colesevelam,FUZZY_CANDIDATE,REVIEW,2677,Sevelamer,0.7
CID100192155,Prednefrin,FUZZY_CANDIDATE,REVIEW,2318,Phenserine,0.7
CID103081884,copolymer,FUZZY_CANDIDATE,REVIEW,2652,Scopolamine,0.7
CID106102852,gadobutrol,FUZZY_CANDIDATE,REVIEW,352,Bambuterol,0.7
CID106452749,Locorten,FUZZY_CANDIDATE,REVIEW,741,Clocortolone,0.7
CID109898619,Depreotide,FUZZY_CANDIDATE,REVIEW,919,Dexetimide,0.7
CID109898619,Depreotide,FUZZY_CANDIDATE,REVIEW,1680,Lanreotide,0.7
CID111979316,vasopressin,FUZZY_CANDIDATE,REVIEW,1783,Lypressin,0.7
CID116129690,ziconotide,FUZZY_CANDIDATE,REVIEW,2339,Picotamide,0.7
CID116129690,ziconotide,FUZZY_CANDIDATE,REVIEW,3150,Zinc oxide,0.7
CID116156130,exenatide,FUZZY_CANDIDATE,REVIEW,1191,Ethenzamide,0.7
CID116156130,exenatide,FUZZY_CANDIDATE,REVIEW,2388,Plecanatide,0.7
CID144201343,ecallantide,FUZZY_CANDIDATE,REVIEW,362,Beclamide,0.7
CID144201343,ecallantide,FUZZY_CANDIDATE,REVIEW,1111,Encainide,0.7
CID144564722,Promacta,FUZZY_CANDIDATE,REVIEW,2461,Propacetamol,0.7
