DrugID,DrugName,CID,ConnectivitySMILES,MolecularWeight,XLogP,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,Source,PubChemStatus
799,Curcumin sulfate,66645351.0,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)OS(=O)(=O)O)OC)O,448.4,2.6,145.0,2.0,9.0,10.0,PubChem,Available
800,Cyamemazine,62865.0,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C#N)CN(C)C,323.5,4.4,55.6,0.0,4.0,4.0,PubChem,Available
801,Cyanocobalamin,166596686.0,CC1=CC2=C(C=C1C)[N+](=CN2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=N)[O-])N7)CCC(=N)[O-])(C)CC(=O)N)C)CCC(=N)[O-])(C)CC(=O)N)C)CC(=O)N)C)O.[C]#N.[Co+2],1355.4,,497.0,12.0,22.0,26.0,PubChem,Available
802,Cyclacillin,19003.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C,341.4,1.3,138.0,3.0,6.0,3.0,PubChem,Available
803,Cyclandelate,2893.0,CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O,276.4,4.2,46.5,1.0,3.0,4.0,PubChem,Available
804,Cyclic adenosine monophosphate,6076.0,C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,329.21,-2.6,155.0,3.0,10.0,1.0,PubChem,Available
805,Cyclizine,6726.0,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,266.4,3.6,6.5,0.0,2.0,3.0,PubChem,Available
806,Cyclobarbital,5838.0,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,236.27,1.8,75.3,2.0,3.0,2.0,PubChem,Available
807,Cyclobenzaprine,2895.0,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,275.4,5.2,3.2,0.0,1.0,3.0,PubChem,Available
808,Cycloguanil,9049.0,CC1(N=C(N=C(N1C2=CC=C(C=C2)Cl)N)N)C,251.71,1.0,80.0,2.0,1.0,1.0,PubChem,Available
809,Cyclohexylammonium Ion,1549093.0,C1CCC(CC1)[NH3+],100.18,1.5,27.6,1.0,0.0,0.0,PubChem,Available
810,Cyclopentamine,7608.0,CC(CC1CCCC1)NC,141.25,2.9,12.0,1.0,1.0,3.0,PubChem,Available
811,Cyclopenthiazide,2904.0,C1CCC(C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl,379.9,1.3,135.0,3.0,7.0,3.0,PubChem,Available
812,Cyclopentolate,2905.0,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,291.4,2.7,49.8,1.0,4.0,7.0,PubChem,Available
813,Cyclophosphamide,2907.0,C1CNP(=O)(OC1)N(CCCl)CCCl,261.08,0.6,41.6,1.0,4.0,5.0,PubChem,Available
814,Cyclopropane,6351.0,C1CC1,42.08,1.6,0.0,0.0,0.0,0.0,PubChem,Available
815,Cycloserine,6234.0,C1C(C(=O)NO1)N,102.09,-1.5,64.4,2.0,3.0,0.0,PubChem,Available
816,Cyclosporine,5284373.0,CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1202.6,7.5,279.0,5.0,12.0,15.0,PubChem,Available
817,Cyclothiazide,2910.0,C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl,389.9,2.0,135.0,3.0,7.0,2.0,PubChem,Available
818,Cycrimine,2911.0,C1CCN(CC1)CCC(C2CCCC2)(C3=CC=CC=C3)O,287.4,3.9,23.5,1.0,2.0,5.0,PubChem,Available
819,Cymarin,441853.0,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)O,548.7,0.8,132.0,3.0,9.0,5.0,PubChem,Available
820,Cyproheptadine,2913.0,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,287.4,4.7,3.2,0.0,1.0,0.0,PubChem,Available
821,Cyproterone acetate,9880.0,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C,416.9,3.6,60.4,0.0,4.0,3.0,PubChem,Available
822,Cysteamine,6058.0,C(CS)N,77.15,-0.4,27.0,2.0,2.0,1.0,PubChem,Available
823,Cytarabine,6253.0,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,243.22,-2.1,129.0,4.0,5.0,2.0,PubChem,Available
824,D-Levofloxacin,452723.0,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,361.4,-0.4,73.3,1.0,8.0,2.0,PubChem,Available
825,D-Phenylalanine,71567.0,C1=CC=C(C=C1)CC(C(=O)O)N,165.19,-1.5,63.3,2.0,3.0,3.0,PubChem,Available
826,D-Tryptophan,9060.0,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,204.22,-1.1,79.1,3.0,3.0,3.0,PubChem,Available
827,D-chiro-Inositol,892.0,C1(C(C(C(C(C1O)O)O)O)O)O,180.16,-3.7,121.0,6.0,6.0,0.0,PubChem,Available
828,DAR-0100A,6603820.0,C1CC2=CC(=C(C=C2C3C1NCC4=CC=CC=C34)O)O,267.32,2.5,52.5,3.0,3.0,0.0,PubChem,Available
829,DL-Methylephedrine,64782.0,CC(C(C1=CC=CC=C1)O)N(C)C,179.26,1.7,23.5,1.0,2.0,3.0,PubChem,Available
830,DL-alpha-Tocopherol,2116.0,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,430.7,10.7,29.5,1.0,2.0,12.0,PubChem,Available
831,DPDPE,104787.0,CC1(C(C(=O)NCC(=O)NC(C(=O)NC(C(SS1)(C)C)C(=O)O)CC2=CC=CC=C2)NC(=O)C(CC3=CC=C(C=C3)O)N)C,645.8,-0.6,251.0,7.0,10.0,7.0,PubChem,Available
832,Dabigatran,216210.0,CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N,471.5,1.7,150.0,4.0,7.0,9.0,PubChem,Available
833,Dabigatran etexilate,135565674.0,CCCCCCOC(=O)NC(=N)C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4,627.7,5.3,152.0,3.0,9.0,18.0,PubChem,Available
834,Dabrafenib,44462760.0,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,519.6,4.8,147.0,2.0,11.0,6.0,PubChem,Available
835,Dacarbazine,135398738.0,CN(C)N=NC1=C(NC=N1)C(=O)N,182.18,-0.6,99.7,2.0,5.0,3.0,PubChem,Available
836,Daclatasvir,25154714.0,CC(C)C(C(=O)N1CCCC1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)C6CCCN6C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC,738.9,5.1,175.0,4.0,8.0,13.0,PubChem,Available
837,Dacomitinib,11511120.0,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4,469.9,4.4,79.4,2.0,7.0,7.0,PubChem,Available
838,Dactinomycin,457193.0,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C,1255.4,3.8,356.0,5.0,18.0,8.0,PubChem,Available
839,Dactolisib,11977753.0,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,469.5,5.2,73.1,0.0,4.0,3.0,PubChem,Available
840,Daidzein,5281708.0,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,254.24,2.5,66.8,2.0,4.0,1.0,PubChem,Available
841,Daidzin,107971.0,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O)O,416.4,0.7,146.0,5.0,9.0,4.0,PubChem,Available
842,Dalfampridine,1727.0,C1=CN=CC=C1N,94.11,0.3,38.9,1.0,2.0,0.0,PubChem,Available
843,Dalfopristin,6323289.0,CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C,690.8,2.2,185.0,2.0,11.0,7.0,PubChem,Available
844,Danazol,28417.0,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5,337.5,3.8,46.3,1.0,3.0,1.0,PubChem,Available
845,Danicopan,118323590.0,CC1=NC=C(C=N1)C2=CC3=C(C=C2)N(N=C3C(=O)C)CC(=O)N4CC(CC4C(=O)NC5=NC(=CC=C5)Br)F,580.4,3.3,123.0,1.0,8.0,6.0,PubChem,Available
846,Danoprevir,11285588.0,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(NC(=O)C3CC(CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,731.8,3.3,189.0,3.0,10.0,8.0,PubChem,Available
847,Dantrolene,6914273.0,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],314.25,1.7,121.0,1.0,6.0,3.0,PubChem,Available
848,Dantron,2950.0,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,240.21,3.2,74.6,2.0,4.0,0.0,PubChem,Available
849,Dapagliflozin,9887712.0,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)CO)O)O)O)Cl,408.9,2.3,99.4,4.0,6.0,6.0,PubChem,Available
850,Dapiprazole,3033538.0,CC1=CC=CC=C1N2CCN(CC2)CCC3=NN=C4N3CCCC4,325.5,2.4,37.2,0.0,4.0,4.0,PubChem,Available
851,Dapoxetine,71353.0,CN(C)C(CCOC1=CC=CC2=CC=CC=C21)C3=CC=CC=C3,305.4,5.1,12.5,0.0,2.0,6.0,PubChem,Available
852,Daprodustat,91617630.0,C1CCC(CC1)N2C(=O)C(C(=O)N(C2=O)C3CCCCC3)C(=O)NCC(=O)O,393.4,2.5,124.0,2.0,6.0,5.0,PubChem,Available
853,Dapsone,2955.0,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,248.3,1.0,94.6,2.0,4.0,2.0,PubChem,Available
854,Daptomycin,21585658.0,CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,1620.7,-5.1,702.0,22.0,28.0,35.0,PubChem,Available
855,Darexaban,9912771.0,CN1CCCN(CC1)C2=CC=C(C=C2)C(=O)NC3=C(C=CC=C3O)NC(=O)C4=CC=C(C=C4)OC,474.6,3.5,94.1,3.0,6.0,6.0,PubChem,Available
856,Daridorexant,91801202.0,CC1=C(C=CC2=C1N=C(N2)C3(CCCN3C(=O)C4=C(C=CC(=C4)OC)N5N=CC=N5)C)Cl,450.9,4.1,88.9,1.0,5.0,4.0,PubChem,Available
857,Darifenacin,444031.0,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5,426.5,4.6,55.6,1.0,3.0,7.0,PubChem,Available
858,Darodipine,51701.0,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC3=NON=C32)C(=O)OCC)C)C,371.4,4.2,104.0,1.0,8.0,7.0,PubChem,Available
859,Darolutamide,67171867.0,CC(CN1C=CC(=N1)C2=CC(=C(C=C2)C#N)Cl)NC(=O)C3=NNC(=C3)C(C)O,398.8,1.8,120.0,3.0,5.0,6.0,PubChem,Available
860,Darunavir,213039.0,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,547.7,2.9,149.0,3.0,9.0,12.0,PubChem,Available
861,Dasabuvir,56640146.0,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O,493.6,4.3,113.0,2.0,6.0,6.0,PubChem,Available
862,Dasatinib,3062316.0,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,488.0,3.6,135.0,3.0,9.0,7.0,PubChem,Available
863,Dasotraline,9947999.0,C1CC(C2=CC=CC=C2C1C3=CC(=C(C=C3)Cl)Cl)N,292.2,4.3,26.0,1.0,1.0,1.0,PubChem,Available
864,Daunorubicin,30323.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,527.5,1.8,186.0,5.0,11.0,4.0,PubChem,Available
865,Deacetoxycephalosporin C,160139.0,CC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)O,357.38,-0.8,175.0,4.0,8.0,7.0,PubChem,Available
866,Deacetylbisacodyl,69046.0,C1=CC=NC(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,277.3,3.6,53.4,2.0,3.0,3.0,PubChem,Available
867,Deanol,7902.0,CN(C)CCO,89.14,-0.4,23.5,1.0,2.0,2.0,PubChem,Available
868,Debrisoquine,2966.0,C1CN(CC2=CC=CC=C21)C(=N)N,175.23,0.8,53.1,2.0,1.0,1.0,PubChem,Available
869,Decamethonium,2968.0,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,258.49,3.9,0.0,0.0,0.0,11.0,PubChem,Available
870,Decamethoxine,118984404.0,CC1CCC(C(C1)OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(CCC2C(C)C)C)C(C)C.[Cl-].[Cl-],693.9,,52.6,0.0,6.0,21.0,PubChem,Available
871,Decitabine,451668.0,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O,228.21,-1.2,121.0,3.0,4.0,2.0,PubChem,Available
872,Deferasirox,214348.0,C1=CC=C(C(=C1)C2=NN(C(=N2)C3=CC=CC=C3O)C4=CC=C(C=C4)C(=O)O)O,373.4,3.8,108.0,3.0,6.0,4.0,PubChem,Available
873,Deferiprone,2972.0,CC1=C(C(=O)C=CN1C)O,139.15,0.5,40.5,1.0,3.0,0.0,PubChem,Available
874,Deflazacort,189821.0,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,441.5,2.0,102.0,1.0,7.0,4.0,PubChem,Available
875,Degarelix,16136245.0,CC(C)CC(C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)NC(=O)N)NC(=O)C(CC3=CC=C(C=C3)NC(=O)C4CC(=O)NC(=O)N4)NC(=O)C(CO)NC(=O)C(CC5=CN=CC=C5)NC(=O)C(CC6=CC=C(C=C6)Cl)NC(=O)C(CC7=CC8=CC=CC=C8C=C7)NC(=O)C,1632.3,3.5,513.0,17.0,18.0,41.0,PubChem,Available
876,Dehydroascorbic acid,440667.0,C(C(C1C(=O)C(=O)C(=O)O1)O)O,174.11,-1.0,101.0,2.0,6.0,2.0,PubChem,Available
877,Dehydrocholic acid,6674.0,CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(=O)C4)C)C,402.5,2.6,88.5,1.0,5.0,4.0,PubChem,Available
878,Delafloxacin,487101.0,C1C(CN1C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4=C(C=C(C(=N4)N)F)F)F)O,440.8,2.7,120.0,3.0,11.0,3.0,PubChem,Available
879,Delamanid,6480466.0,CC1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F,534.5,5.6,104.0,0.0,11.0,7.0,PubChem,Available
880,Delapril,5362116.0,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N(CC(=O)O)C2CC3=CC=CC=C3C2,452.5,1.7,95.9,2.0,6.0,12.0,PubChem,Available
881,Delavirdine,5625.0,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,456.6,2.4,119.0,3.0,7.0,6.0,PubChem,Available
882,Delorazepam,17925.0,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3Cl,305.2,3.1,41.5,1.0,2.0,1.0,PubChem,Available
883,Delpazolid,44205191.0,CN1CCN(C=N1)C2=C(C=C(C=C2)N3CC(OC3=O)CO)F,308.31,0.6,68.6,1.0,6.0,3.0,PubChem,Available
884,Demecarium,5966.0,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C,556.8,6.6,59.1,0.0,4.0,17.0,PubChem,Available
885,Demeclocycline,54680690.0,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,464.9,0.7,182.0,6.0,9.0,2.0,PubChem,Available
886,Demecolcine,220401.0,CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,371.4,1.4,66.0,1.0,6.0,5.0,PubChem,Available
887,Demegestone,93057.0,CC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C,312.4,2.8,34.1,0.0,2.0,1.0,PubChem,Available
888,Deoxycholic acid,222528.0,CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,392.6,4.9,77.8,3.0,4.0,4.0,PubChem,Available
889,Deoxyepinephrine,4382.0,CNCCC1=CC(=C(C=C1)O)O,167.2,-0.5,52.5,3.0,3.0,3.0,PubChem,Available
890,Deoxyspergualin,91272.0,C(CCCN=C(N)N)CCC(=O)NC(C(=O)NCCCCNCCCN)O,387.5,-2.0,181.0,7.0,6.0,17.0,PubChem,Available
891,Deptropine,203911.0,CN1C2CCC1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35,333.5,4.8,12.5,0.0,2.0,2.0,PubChem,Available
892,Dequalinium,2993.0,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,456.7,7.3,59.8,2.0,2.0,11.0,PubChem,Available
893,Deramciclane,119590.0,CC1(C2CCC1(C(C2)(C3=CC=CC=C3)OCCN(C)C)C)C,301.5,4.4,12.5,0.0,2.0,5.0,PubChem,Available
894,Dermatan sulfate,32756.0,CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])O)O)O,475.4,-4.3,273.0,6.0,15.0,5.0,PubChem,Available
895,Dersalazine,135484128.0,CC1=NC2=C(N1CC3CCN(CC3)C(=O)C=C(C4=CC=CC=C4)C5=CC=C(C=C5)N=NC6=CC(=C(C=C6)O)C(=O)O)C=CN=C2,600.7,6.4,133.0,2.0,8.0,8.0,PubChem,Available
896,Deserpidine,8550.0,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,578.7,4.1,109.0,1.0,9.0,9.0,PubChem,Available
897,Desflurane,42113.0,C(C(F)(F)F)(OC(F)F)F,168.04,2.6,9.2,0.0,7.0,2.0,PubChem,Available
898,Desipramine,2995.0,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,266.4,4.9,15.3,1.0,2.0,4.0,PubChem,Available
899,Deslanoside,28620.0,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)O)O,943.1,-0.3,282.0,9.0,19.0,10.0,PubChem,Available
900,Desloratadine,124087.0,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,310.8,4.5,24.9,1.0,2.0,0.0,PubChem,Available
901,Desmopressin,5311065.0,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,1069.2,-4.0,489.0,13.0,15.0,19.0,PubChem,Available
902,Desogestrel,40973.0,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34,310.5,4.9,20.2,1.0,1.0,2.0,PubChem,Available
903,Desomorphine,5362456.0,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3CCC4,271.35,2.8,32.7,1.0,3.0,0.0,PubChem,Available
904,Desonide,5311066.0,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C,416.5,2.7,93.1,2.0,6.0,2.0,PubChem,Available
905,Desoximetasone,5311067.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C,376.5,2.3,74.6,2.0,5.0,2.0,PubChem,Available
906,Desoxycorticosterone acetate,5952.0,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,372.5,3.1,60.4,0.0,4.0,4.0,PubChem,Available
907,Desoxycorticosterone pivalate,11876263.0,CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C,414.6,4.5,60.4,0.0,4.0,5.0,PubChem,Available
908,Desvenlafaxine,125017.0,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O,263.37,2.6,43.7,2.0,3.0,4.0,PubChem,Available
909,Detomidine,56032.0,CC1=C(C(=CC=C1)CC2=CN=CN2)C,186.25,2.7,28.7,1.0,1.0,2.0,PubChem,Available
910,Deucravacitinib,134821691.0,CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)C4CC4,425.5,1.2,136.0,3.0,8.0,7.0,PubChem,Available
911,Deudextromethorphan,25052519.0,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,277.4,3.4,12.5,0.0,2.0,1.0,PubChem,Available
912,Deudomperidone,153420471.0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,429.9,3.9,67.9,2.0,3.0,5.0,PubChem,Available
913,Deupirfenidone,25145077.0,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,188.24,1.9,20.3,0.0,1.0,1.0,PubChem,Available
914,Deuruxolitinib,72704611.0,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,314.41,2.1,83.2,1.0,4.0,4.0,PubChem,Available
915,Deutetrabenazine,73442840.0,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,323.5,2.9,38.8,0.0,4.0,4.0,PubChem,Available
916,Deutivacaftor,71470491.0,CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C,401.5,5.6,78.4,3.0,4.0,4.0,PubChem,Available
917,Dexamethasone acetate,236702.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C,434.5,2.8,101.0,2.0,7.0,4.0,PubChem,Available
918,Dexamethasone isonicotinate,16752.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C5=CC=NC=C5)O)C)O)F)C,497.6,3.4,114.0,2.0,8.0,5.0,PubChem,Available
919,Dexetimide,30843.0,C1CN(CCC1C2(CCC(=O)NC2=O)C3=CC=CC=C3)CC4=CC=CC=C4,362.5,3.1,49.4,1.0,3.0,4.0,PubChem,Available
920,Dexfenfluramine,66265.0,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,231.26,3.4,12.0,1.0,4.0,4.0,PubChem,Available
921,Dexibuprofen,39912.0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,206.28,3.5,37.3,1.0,2.0,4.0,PubChem,Available
922,Dexisometheptene mucate,76853225.0,CC(CCC=C(C)C)NC.CC(CCC=C(C)C)NC.C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,492.6,,180.0,8.0,10.0,13.0,PubChem,Available
923,Dexketoprofen,667550.0,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,254.28,3.1,54.4,1.0,3.0,4.0,PubChem,Available
924,Dexlansoprazole,9578005.0,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,369.4,2.8,87.1,1.0,8.0,5.0,PubChem,Available
925,Dexloxiglumide,65937.0,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)C1=CC(=C(C=C1)Cl)Cl,461.4,3.9,95.9,2.0,5.0,14.0,PubChem,Available
926,Dexmecamylamine,12358972.0,CC1(C2CCC(C2)C1(C)NC)C,167.29,2.6,12.0,1.0,1.0,1.0,PubChem,Available
927,Dexmedetomidine,5311068.0,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,200.28,3.1,28.7,1.0,1.0,2.0,PubChem,Available
928,Dexmethylphenidate,154101.0,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,233.31,0.2,38.3,1.0,3.0,4.0,PubChem,Available
929,Dexniguldipine,6918097.0,CC1=C(C(C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC,609.7,6.8,114.0,1.0,8.0,11.0,PubChem,Available
930,Dexpanthenol,131204.0,CC(C)(CO)C(C(=O)NCCCO)O,205.25,-0.9,89.8,4.0,4.0,6.0,PubChem,Available
931,Dexpramipexole,59868.0,CCCNC1CCC2=C(C1)SC(=N2)N,211.33,1.9,79.2,2.0,4.0,3.0,PubChem,Available
932,Dexpropranolol,21138.0,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,259.34,3.0,41.5,2.0,3.0,6.0,PubChem,Available
